Flow Duration,Total Fwd Packet,Total Length of Fwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Max,Bwd PSH Flags,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Std,RST Flag Count,PSH Flag Count,CWR Flag Count,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Active Mean,Active Std,Active Max,Idle Std,Idle Min,Label
1282793,32,27891,843,0,612.8008089603561,572.4896433678562,55129.3334417467,19365.59925186306,351733,0,92569.35340928238,398691,1,535601,0,24.084083684923005,33.72505298478857,0,1460,685.7648360586252,0,0,0,572.4896433678562,0,68537,111129,0,0,16383,0.0,0.0,0,0.0,0,4
551526,14,408,204,0,28.91381230667176,1200.052152150948,112541.58668979155,9021.76621150972,197557,1,59515.82558102859,205265,3,262063,0,25.706656802794186,92.89482997972472,0,1460,681.6602111759995,0,2,0,1200.052152150948,0,60973,162291,0,0,16383,0.0,0.0,0,0.0,0,4
2798083,15,265,39,0,17.48106335631306,220.8595822093216,2793.729722335018,88210.20228455032,1005429,1,310871.53223032795,1160007,1,1083197,0,5.524011286994552,7.244321202999352,0,1460,356.86684345865933,0,10,0,220.8595822093216,0,8199,4910,20,7933,16383,0.0,0.0,0,0.0,0,4
70498,3,0,0,0,0.0,0.0,0.0,17624.741386836635,47728,4,33745.88598102039,47728,4,7,0,42.55400279237848,28.369335194918985,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
1849490,15,222,28,0,14.595067726371957,203.8810861162584,1885.7706801369984,61404.03102363904,488986,3,179342.052695714,656736,3,558338,0,8.341493608003379,8.572516323485925,0,1321,326.33465967547846,0,10,0,203.8810861162584,0,3490,3404,0,0,16383,0.0,0.0,0,0.0,0,4
704148,19,5386,1460,0,283.4861452865619,52.03145108433618,8904.667899983831,20118.54012994695,95145,2,46687.7800067431,107034,2,140118,0,26.982990575987795,24.14267578169076,0,1460,401.5449669543292,0,12,0,52.03145108433618,0,6270,12409,0,0,16383,0.0,0.0,0,0.0,0,4
7962437,66,106,17,0,1.6226948589110195,1273.192575830236,52570.70238286628,20393.01949293854,979579,1,188404.7263936475,1211290,1,1051379,0,8.471019944122446,41.32856238002208,0,1460,623.8017918551967,0,12,0,1273.192575830236,0,411591,63934,264,337772,16383,0.0,0.0,0,0.0,0,4
901065,55,53019,1460,0,950.4413360327528,43.64111619092071,59946.40042827874,11681.58162493092,72500,1,36316.23605671728,123233,1,122762,0,61.84340610125778,25.0536836462322,0,1460,700.4824687409504,0,12,0,43.64111619092071,0,54006,75942,0,0,16383,0.0,0.0,0,0.0,0,4
4405671,37,1239,131,0,29.290187941372626,1207.0612860292244,42791.74312188543,25752.813477324853,467230,1,167245.80545575652,767295,1,705885,0,8.547682075636995,34.40253368938055,0,1460,640.3458032454431,0,10,0,1207.0612860292244,0,190081,50156,0,0,16383,0.0,0.0,0,0.0,0,4
281971,9,394,197,0,43.82555628969169,1148.25928465067,62947.40957328541,12259.635682832311,71962,2,46101.94762229259,116842,6,178876,0,32.21292645618659,53.688210758411,0,1460,720.6982276234638,0,2,0,1148.25928465067,0,17618,282345,0,0,16383,0.0,0.0,0,0.0,0,4
536234,6,393,196,0,56.15881997527112,153.45782374219007,2665.450968794222,42329.57204520348,274474,2,151229.51256284193,379627,6,360134,0,12.778755460757814,12.778755460757814,0,516,188.37577294408044,0,1,0,153.45782374219007,0,1322,4194,0,0,16383,0.0,0.0,0,0.0,0,4
56552,3,0,0,0,0.0,0.0,0.0,14138.142027488855,36530,3,14143.806034789925,20010,7,3,0,53.05214255913841,35.36809504275894,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
2884090,118,130593,1460,0,1091.6009283269927,31.043383233886736,45576.18173461776,20271.371174062497,240205,0,72824.50474786005,382550,0,381384,0,41.10494563578967,10.776927640960109,0,1460,696.5389270867082,0,14,0,31.043383233886736,0,131537,58370,0,0,16383,0.0,0.0,0,0.0,0,4
1617125,20,4280,1343,0,204.20915160220528,72.32867858480753,3385.047945020501,44677.44962704737,161197,1,99058.84583310064,251843,1,269347,0,12.680421554194844,10.410690601888836,0,1454,345.5211173112132,0,13,0,72.32867858480753,0,5476,4716,0,0,16383,0.0,0.0,0,0.0,0,4
61212,3,0,0,0,0.0,0.0,0.0,15303.163788691609,35452,5,25064.88624451245,35452,5,8,0,49.0262857705884,32.68419051308636,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
24337,3,0,0,0,0.0,0.0,0.0,6084.354854208917,16983,3,5183.73031636896,7340,9,3,0,123.2689747350899,82.17931647359602,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
855067,7,357,178,0,51.05721734313288,516.480278079074,4245.266547708985,70424.80411831265,352124,1,166227.88808848386,352124,1,673876,0,8.203495627442237,7.394936945312002,0,1392,490.5262110328568,0,2,0,516.480278079074,0,3598,20615,0,0,16383,0.0,0.0,0,0.0,0,4
648931,9,583,179,0,64.88153685008675,935.4263909401186,23375.301672300626,29586.084310880346,172875,1,97779.17519828868,248775,3,393586,0,13.871815792405831,22.71780210344403,0,1460,634.9646160873773,0,3,0,935.4263909401186,0,15270,83810,0,0,16383,0.0,0.0,0,0.0,0,4
1553419,12,810,405,0,64.1217601571205,1057.9542476223069,32399.922059981003,36273.386753587794,400445,1,247904.133495627,835752,1,611974,0,7.970926780655696,27.558273134304866,0,1460,640.6250662467799,0,2,0,1057.9542476223069,0,50077,47565,0,0,16383,0.0,0.0,0,0.0,0,4
102162,3,0,0,0,0.0,0.0,0.0,25540.52951928673,75237,3,53198.246497589935,75237,3,7,0,30.45885276920002,20.30590184944536,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
525072,7,402,201,0,57.46337766734689,573.5756260117076,12577.653877450504,31204.697936829,260490,1,139740.04061848274,355168,1,371426,0,13.343494423635867,20.609969334094107,0,1460,597.4758225889785,0,2,0,573.5756260117076,0,6598,30708,0,0,16383,0.0,0.0,0,0.0,0,4
72741,3,0,0,0,0.0,0.0,0.0,18185.473452988008,49743,8,35166.990388251754,49743,9,9,0,41.24997185853621,27.49998124180097,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
278672,6,577,288,0,96.22056019991838,0.0,2089.6330593565744,34834.03404386771,95732,3,50868.16017654136,96295,3,224521,0,21.593627651019897,10.79681382490417,0,288,121.7104511495288,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
904703,51,46030,1460,0,902.5649269225364,38.91543410562706,51783.08827551183,12742.296238659885,67989,1,38368.56546787363,120646,1,128622,0,56.37227150983967,23.212111795715856,0,1460,698.2480969104256,0,14,0,38.91543410562706,0,46848,65580,0,0,16383,0.0,0.0,0,0.0,0,4
72950,3,0,0,0,0.0,0.0,0.0,18237.535857040963,49932,9,35300.09222977013,49932,10,9,0,41.12885579464925,27.419237199464312,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
236824,6,592,296,0,98.75090314194031,0.0,2515.098131091608,29603.076052626035,98745,3,47992.68094045506,100815,3,186598,0,25.37586383022093,12.687931918174224,0,296,124.91110998692255,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
389328,6,874,437,0,145.73247818531772,0.0,2316.3731491946314,48666.00750406774,150511,7,83334.02973217513,158328,7,297858,0,15.47893793934135,7.73946896925439,0,437,184.33862408009503,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
1043458,7,663,331,0,94.78196967214312,76.71988990124117,1022.6366261541416,94859.9078357027,518864,2,231113.00220138184,519932,7,833527,0,6.742946746978982,4.816390533684659,0,375,151.6435738096045,0,0,0,76.71988990124117,0,679,3374,0,0,16383,0.0,0.0,0,0.0,0,4
1590506,44,49692,634,0,505.0667852507903,18.65491537522536,30779.0889946564,77958.00623731631,831316,5,281190.9052797532,1023507,5,869922,0,27.68428613701809,6.8788839675833255,0,634,278.1500154856242,0,0,0,18.65491537522536,0,49823,115502,0,0,16383,0.0,0.0,0,0.0,0,4
900320,56,54281,1460,0,959.1189242108564,44.57237161361344,61427.83705383848,11489.071309961118,73382,1,35941.122006054706,123709,1,121470,0,62.835474021464776,25.38803259946192,0,1460,700.8376170638887,0,12,0,44.57237161361344,0,55301,77877,0,0,16383,0.0,0.0,0,0.0,0,4
370881,6,1128,564,0,188.0913107343829,0.0,3096.251708891216,46360.24728909863,145869,4,78316.4445997108,148906,4,292270,0,16.228987323369186,8.114493660911352,0,564,237.9187800299296,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
627626,5,0,0,0,0.0,475.1428571,5300.832721953317,57056.95411787435,452349,3,242395.482078362,510804,3,514191,0,7.968780398808214,11.156292559523326,0,1460,539.6506348,0,0,0,475.1428571,0,3326,2923900,0,0,16383,0.0,0.0,0,0.0,0,4
2926743,34,411,205,0,12.023875619689983,1266.1911266718264,78637.02255978809,13922.309031195862,196164,1,104244.65543879116,366134,1,277790,0,11.723313512820347,62.009145989321794,0,1460,635.1973570776523,0,2,0,1266.1911266718264,0,229865,92260,0,0,16383,0.0,0.0,0,0.0,0,4
1220038,6,386,193,0,64.45719520264062,0.0,314.8433500554199,122003.81843062336,488337,2,211499.59356253865,482888,3,813492,0,4.935814201096793,4.113178500971307,0,193,75.26978762076467,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
1616448,21,4725,1460,0,220.9124398297089,63.14197048230248,3647.313803703545,43278.921043494825,157481,1,95500.21154345236,242727,1,262270,0,13.2513640094826,10.77653429325832,0,1460,345.745824141437,0,14,0,63.14197048230248,0,5878,5005,0,0,16383,0.0,0.0,0,0.0,0,4
6061376,16,307,95,0,27.544222557657445,104.31306965033158,223.50140304260435,254660.89174509663,2702037,2,894597.2448615617,2903415,3,3081192,0,2.6919151867420297,2.472380360273056,0,344,115.02414835440676,0,8,0,104.31306965033158,0,329,321,13,762,16383,0.0,0.0,0,0.0,0,4
283749,9,394,197,0,43.80358306729112,1149.7139119771475,62615.092754340425,12336.939390911846,72371,2,46374.16957662654,117904,5,179211,0,32.002144741400144,53.3369078997744,0,1460,721.4356330967506,0,2,0,1149.7139119771475,0,17639,281899,0,0,16383,0.0,0.0,0,0.0,0,4
5976578,10,370,161,0,46.22202148310059,184.8547216556028,300.94386610390035,373212.99505090737,2809595,5,1257879.6268280544,3255949,6,2964634,0,1.7999132967704186,1.7101444364616056,0,638,220.82177088233905,0,4,0,184.8547216556028,0,134,131,7,809,16383,0.0,0.0,0,0.0,0,4
898380,6,376,188,0,53.79555596201029,102.34057780815544,1197.2701300990002,71686.50174654799,358417,1,235176.47682441777,585756,1,537252,0,7.579328506422152,7.579328506422152,0,352,132.73879194853498,0,1,0,102.34057780815544,0,1049,2219,0,0,16383,0.0,0.0,0,0.0,0,4
296060,7,2187,1085,0,315.8659710186151,16.013347083978605,7658.306246351841,27101.38315470697,71961,2,56788.7594554674,131282,3,149181,0,23.971055935640848,16.888465555079183,0,1085,403.2850255215753,0,0,0,16.013347083978605,0,2267,30155,0,0,16383,0.0,0.0,0,0.0,0,4
1301167,19,227,33,0,11.986271011943517,39.17303299586085,747.2096102582894,35166.679750475625,297907,0,103655.19005646126,313227,0,379929,0,14.60351384608362,14.60351384608362,0,101,28.53364346590238,0,12,0,39.17303299586085,0,972,1114,0,0,16383,0.0,0.0,0,0.0,0,4
26922,3,0,0,0,0.0,0.0,0.0,6730.7305362270345,17623,7,6556.797535107744,9281,9,9,0,111.4295082762074,74.28633887050164,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
61791,3,0,0,0,0.0,0.0,0.0,15447.933244568276,36761,3,17688.40212903308,25019,4,6,0,48.551125974090944,32.36741731953474,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
807941,59,69995,1366,0,1117.6308984423604,82.51193735159846,89483.30428693109,11956.211994595003,291768,1,51282.30603863388,299888,1,371177,0,73.46997763749063,14.887280372877033,0,1460,652.9271845437769,0,0,0,82.51193735159846,0,72058,309709,0,0,16383,0.0,0.0,0,0.0,0,4
935617,7,368,173,0,49.6391391872242,64.49998070137217,922.00625843975,69335.51953608407,299338,3,196165.0713635407,489442,3,616354,0,7.998162521658156,7.542160386871419,0,291,103.93999275327975,0,1,0,64.49998070137217,0,820,1935,0,0,16383,0.0,0.0,0,0.0,0,4
473669,6,462,231,0,77.08584746816575,0.0,962.680496023822,47366.94801631209,240020,2,50385.68061152098,115351,2,350132,0,12.738936398910758,10.615780333586692,0,231,90.01687629029828,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
1635820,40,305,116,0,7.9371105975922305,1245.864193494538,170079.40260105388,6279.130648217688,239904,1,63699.86488185418,319486,2,324524,0,24.721901312217685,136.52497487005203,0,1460,634.0869380092308,0,5,0,1245.864193494538,0,278391,200633,0,0,16383,0.0,0.0,0,0.0,0,4
457376,7,386,193,0,55.14285714,221.6693014870788,3273.505613091463,41579.66458634927,150546,3,103097.87869189677,256588,3,295342,0,15.351482742259066,10.965344816557971,0,554,207.5619553679325,0,2,0,221.6693014870788,0,1494,20848,0,0,16383,0.0,0.0,0,0.0,0,4
818375,8,594,297,0,71.00423949747044,166.0291060139634,1962.8406766092296,62951.96034976644,258399,4,186821.39004723588,507474,7,441879,0,9.93040440828002,7.218510260002965,0,517,200.82299853299705,0,0,0,166.0291060139634,0,1594,5809,0,0,16383,0.0,0.0,0,0.0,0,4
715992,6,442,221,0,73.67233034801775,0.0,618.0195096665238,89499.0016310791,297239,1,132271.79983732494,297239,3,638140,0,8.3823628256332,4.1911814123376105,0,221,93.18894577570256,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
802198,6,483,241,0,80.50716940065423,0.0,603.9696597289911,89558.19740827799,431602,4,190757.73024119437,431602,4,724529,0,7.508875345599729,4.9352303802801485,0,241,97.8425536059205,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
5640414,54,135,22,0,2.829854599745953,1218.712485900215,60584.28054408202,20445.863985018263,492000,1,143849.32547290524,611686,1,612332,0,9.571523633206896,48.69131949385569,0,1460,637.3483259555825,0,11,0,1218.712485900215,0,346119,70452,0,0,16383,0.0,0.0,0,0.0,0,4
55644,3,0,0,0,0.0,0.0,0.0,13911.145336369676,28239,7,19741.885204215563,27928,9,7,0,53.91780042977607,35.945200290650725,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
514514,6,278,139,0,39.77512805162326,196.67660536501356,2840.5384752695254,44949.28204108265,295673,2,161871.26040620336,383446,5,362783,0,12.209527204940466,12.209527204940466,0,585,222.40189330993348,0,1,0,196.67660536501356,0,936,2970,0,0,16383,0.0,0.0,0,0.0,0,4
55726,3,0,0,0,0.0,0.0,0.0,13931.593926824991,39448,2,11501.119121995607,16270,5,2,0,53.88946229270995,35.9263081984733,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
55952,3,0,0,0,0.0,0.0,0.0,13988.20835316773,37057,3,13348.448781632978,18884,7,3,0,53.6293105256506,35.7528736871004,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
272041,10,341,170,0,32.59585133792431,1230.159492401739,134880.2984700122,7300.975160368879,66552,2,36030.03132705491,90555,4,176735,0,38.96005063093141,107.61922016044691,0,1460,693.2351348896223,0,2,0,1230.159492401739,0,37042,295165,0,0,16383,0.0,0.0,0,0.0,0,4
46083,3,0,0,0,0.0,0.0,0.0,11520.765844187912,31531,4,22292.65185782573,31531,4,8,0,65.12250603294954,43.41500402196637,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
649296,7,412,206,0,58.94812109921632,158.327212192501,1872.8559317243669,59026.98748979022,274443,3,148115.7004139984,378413,3,480442,0,10.793495237995774,7.709639455492487,0,425,161.46864170975266,0,2,0,158.327212192501,0,1204,4392,0,0,16383,0.0,0.0,0,0.0,0,4
2453565,46,31769,583,0,366.2490237926162,604.3004169489698,22496.970714091272,32758.369934929065,214810,1,94076.8277855696,315169,2,313162,0,18.99042375449708,14.816099708083268,0,1460,621.2221528891031,0,19,0,604.3004169489698,0,55261,29106,0,0,16383,0.0,0.0,0,0.0,0,4
217001,7,338,169,0,48.30055192800687,224.60414138697945,6742.285041381715,19727.450446951803,60825,6,42396.669532054686,100036,6,157750,0,32.26035477748924,23.043110556211456,0,561,208.9486615573147,0,2,0,224.60414138697945,0,1461,29373,0,0,16383,0.0,0.0,0,0.0,0,4
849164,5,85,42,0,12.17676380760777,76.08253793594957,587.9655596609982,87983.51187999616,536568,5,296817.8819191228,647442,6,636576,0,6.349524029079683,6.349524029079683,0,211,83.56120929005586,0,0,0,76.08253793594957,0,237,502,0,0,16383,0.0,0.0,0,0.0,0,4
3161803,131,147806,1460,0,1119.2418703220328,27.439041453204343,46929.8001266363,19308.114224445508,391657,0,74258.20046011855,459214,0,486289,0,41.65449996393589,10.654443175030735,0,1460,691.5440228290937,0,13,0,27.439041453204343,0,148728,62730,0,0,16383,0.0,0.0,0,0.0,0,4
899367,5,0,0,0,0.0,475.1428571,4024.1554749544393,81760.66048843644,667514,3,351443.49886286265,739681,3,741819,0,6.049542204663357,8.469359087314894,0,1460,539.6506348,0,0,0,475.1428571,0,3326,3381328,0,0,16383,0.0,0.0,0,0.0,0,4
803739,63,75776,1460,0,1202.793651,0.0,94279.36183,11010.12329,295734,1,46864.15868,295734,1,370630,0,78.3836544,13.68603489,0,1460,652.8052873,0,0,0,0.0,0,75776,331998,0,0,16383,0.0,0.0,0,0.0,0,4
1140143,17,287,45,0,16.04404956252927,773.4179448988838,25937.43007763424,24228.93321813509,213211,1,88184.38571805572,263826,3,259591,0,15.272732015081573,30.02406131726021,0,1460,657.0374039268144,0,9,0,773.4179448988838,0,29505,40424,0,0,16383,0.0,0.0,0,0.0,0,4
224526,7,352,176,0,50.42376517735782,210.7450249966217,6264.521469805804,20411.51043720086,55914,4,43492.94762985628,100919,6,157920,0,31.18358769836108,22.27399121823828,0,526,196.9087151632136,0,2,0,210.7450249966217,0,1406,27343,0,0,16383,0.0,0.0,0,0.0,0,4
2886118,125,139523,1460,0,1102.266978039415,29.668052481077325,48637.30461530047,19173.63721511631,244038,0,69800.62849387675,368360,0,376252,0,43.51516560840156,11.130700983036448,0,1460,694.1798641790261,0,14,0,29.668052481077325,0,140457,61897,0,0,16383,0.0,0.0,0,0.0,0,4
4490662,19,247,30,0,12.483334936463391,756.7118210743777,5987.041179633161,87093.09327752444,2012818,1,507394.15317570633,2163619,1,2168666,0,4.42286080115205,7.353821411171505,0,1257,594.0897756888614,0,10,0,756.7118210743777,0,26579,14152,32,26409,16383,0.0,0.0,0,0.0,0,4
473611,6,492,246,0,82.07630359826182,0.0,1052.8357995484844,59201.39375393876,222863,5,106886.15272738844,222863,5,409994,0,12.714484683484022,6.357242341232026,0,246,103.81922450409188,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
70847,3,0,0,0,0.0,0.0,0.0,17711.823985979387,48264,5,34123.63678071171,48264,6,7,0,42.34599205192427,28.23066136794951,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
43111,3,0,0,0,0.0,0.0,0.0,10777.892530459512,26172,8,11958.921164018002,16921,9,8,0,69.58879723195774,46.39253149097436,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
52451,3,0,0,0,0.0,0.0,0.0,13112.890481309802,34883,3,24663.55226305611,34883,4,6,0,57.25647281626846,38.17098187774562,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
783279,17,1768,571,0,93.50119801223666,127.39664835744288,5192.138536616852,23269.52172130515,99768,1,51771.24938438355,117722,1,149636,0,22.949083939862465,21.856221508549297,0,1376,322.5026166184707,0,12,0,127.39664835744288,0,3934,7209,0,0,16383,0.0,0.0,0,0.0,0,4
2916272,34,372,186,0,10.984234639276272,1287.043964808012,78810.48859266331,13835.367114617196,229545,1,105479.8430853348,384589,1,413433,0,11.666676246788406,61.091876477544965,0,1460,621.1315069026889,0,2,0,1287.043964808012,0,229755,94854,0,0,16383,0.0,0.0,0,0.0,0,4
2411806,113,127682,1460,0,1124.3441209552525,29.184485624231677,53330.36039183302,16851.583201367048,210233,1,60555.3566715969,282181,1,309658,0,47.09406402350276,12.769715722544822,0,1460,691.4015618036065,0,12,0,29.184485624231677,0,128580,66314,0,0,16383,0.0,0.0,0,0.0,0,4
90918,3,0,0,0,0.0,0.0,0.0,22729.611510842733,49513,7,35004.5966421853,49513,9,7,0,33.02431314602919,22.01620876133044,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
856818,7,376,188,0,53.734134257304746,117.10107068473704,1395.7065973710637,65909.13276304117,308772,2,202075.4713668533,486562,2,624202,0,8.169844787704177,8.169844787704177,0,409,149.13380922464907,0,2,0,117.10107068473704,0,1195,2936,0,0,16383,0.0,0.0,0,0.0,0,4
1004810,7,486,243,0,69.43867257002336,129.2141415974722,1199.433897414876,86570.89246213129,480952,1,217421.64287493564,525365,6,784452,0,6.978606783894182,5.584737811289044,0,357,146.42761410348905,0,0,0,129.2141415974722,0,1201,5042,0,0,16383,0.0,0.0,0,0.0,0,4
199808,6,463,231,0,71.99570099068062,0.0,2313.4365333772785,23385.194915832737,86070,2,39221.71526455327,86070,2,163969,0,32.95082186581419,15.015908287313,0,231,95.78015915860064,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
29710,3,0,0,0,0.0,0.0,0.0,7427.721312208643,17498,3,8624.924400260556,12203,5,3,0,101.10809387311294,67.40539591567908,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
685285,7,369,184,0,52.74065402174748,799.5703072409628,15231.41860885166,36818.72726036581,296456,2,189609.8961838433,487221,5,430309,0,10.25044615318061,18.379813160880644,0,1460,655.5382351412487,0,2,0,799.5703072409628,0,10407,25715,0,0,16383,0.0,0.0,0,0.0,0,4
395442,12,10119,1460,0,791.6012351419649,0.0,29214.552379624765,24535.132468050702,207856,2,26579.001117169308,74855,2,329217,0,34.554925982999166,13.048692482912458,0,1460,690.8104315562047,0,0,0,0.0,0,10119,6066146,0,0,16383,0.0,0.0,0,0.0,0,4
431627,7,552,276,0,78.94111874225695,0.0,1289.733913735302,47958.59563531532,195509,5,91778.56034647393,224367,5,363052,0,16.305460209722664,6.988054374350677,0,276,111.76639190258288,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
26949,3,0,0,0,0.0,0.0,0.0,6737.291018610981,17676,7,6535.088407849302,9251,9,13,0,111.32139984504012,74.21426658248505,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
1850703,17,1697,261,0,99.7622593232791,186.86671078979512,2437.8763214366463,59184.83146752895,312362,1,133283.48493482464,346946,2,463935,0,9.241475747202916,8.216426589237408,0,785,189.47655439995145,0,0,0,186.86671078979512,0,4508,3455,0,0,16383,0.0,0.0,0,0.0,0,4
5967154,10,377,168,0,48.297828560518006,193.80593330140792,309.5506411075809,386388.5997389787,2821549,5,1298253.9847808992,3295129,6,2951680,0,1.7007782839317014,1.6254313109147702,0,671,232.5798722782297,0,4,0,193.80593330140792,0,113,110,6,814,16383,0.0,0.0,0,0.0,0,4
3776798,47,19633,311,0,218.7347641289464,972.2720805556596,45042.44020405842,21763.07147389905,337441,0,119708.57362153984,449582,1,470112,0,12.929026799790522,34.28325506333508,0,1460,676.1881616889217,0,10,0,972.2720805556596,0,171473,57202,0,0,16383,0.0,0.0,0,0.0,0,4
10,2,2796,1398,1398,1398.1485108183535,0.0,257986395.34384555,10.851489181646546,10,10,0.0,10,10,0,0,184518.3785000357,0.0,1398,1398,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,4
26660,3,0,0,0,0.0,0.0,0.0,6665.022220999793,18023,6,6084.109126580594,8610,6,18,0,112.55515932193155,75.03677289312373,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
486419,13,424,212,0,30.665713072653897,1219.5292793300637,121583.67750925616,8070.702055633559,190220,1,58285.09909732695,201283,3,240990,0,28.406136807065856,99.04030078924146,0,1460,685.4201503640552,0,2,0,1219.5292793300637,0,59511,165389,0,0,16383,0.0,0.0,0,0.0,0,4
24559,3,0,0,0,0.0,0.0,0.0,6139.999587734746,17502,2,4979.301349833595,7048,7,2,0,122.15017088133644,81.43344722133389,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
57442,3,0,0,0,0.0,0.0,0.0,14360.567510512466,36747,3,14620.48094945406,20683,6,4,0,52.25922077204159,34.83948051602208,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
705959,6,458,229,0,76.44574852567374,0.0,652.4708838005567,88244.98326818834,290895,1,130191.8129237633,290895,3,623466,0,8.50920390215147,4.254601950683414,0,229,96.69707311302496,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
405868,6,612,295,0,93.60923967863316,0.0,1512.0887685870523,47860.09486201304,148977,8,83011.46991026304,163538,9,311551,0,16.27087289733992,7.394293764358337,0,295,121.1473452486259,0,0,0,0.0,0,203,20623,0,0,16383,0.0,0.0,0,0.0,0,4
43946,3,0,0,0,0.0,0.0,0.0,10986.735694117931,33803,6,23896.607969990226,33803,8,6,0,68.37082812939235,45.580552083504095,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
415534,7,1302,556,0,165.1276815331234,888.3432941436017,26846.2279890322,25017.39702981688,121936,1,82040.41842904754,204642,3,204395,0,18.33861620192256,25.80279352602152,0,1460,634.6726829894944,0,0,0,888.3432941436017,0,11158,74008,0,0,16383,0.0,0.0,0,0.0,0,4
20514,3,0,0,0,0.0,0.0,0.0,5128.5412492183705,15195,6,3743.2531479661866,5302,9,6,0,146.26571792303193,97.5104785970101,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
571010,7,399,199,0,57.121068248086274,119.36402433365588,2177.757130051218,43923.85345404365,255893,2,162055.07707838778,412859,3,355097,0,12.279590500311686,12.279590500311686,0,417,153.0603254867449,0,2,0,119.36402433365588,0,1235,4017,0,0,16383,0.0,0.0,0,0.0,0,4
2913659,34,368,184,0,10.815256500185509,1290.2356256909304,79567.26720680701,13739.213880393632,235910,1,105282.96516842365,387388,1,436771,0,11.7318371932497,61.52957462435052,0,1460,618.7214791442029,0,2,0,1290.2356256909304,0,231756,96072,0,0,16383,0.0,0.0,0,0.0,0,4
