Flow Duration,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Variance,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Fwd Act Data Pkts,Fwd Seg Size Min,Active Max,Idle Std,Idle Max,Idle Min,Label
277915,85,0,27.424054741674325,83,0,33.266325351690014,1381.2136247534231,23477.90488290797,28311.30462284301,67270,1,235779,34682.37346921153,119582,1,267233,66808.46085581451,80411.93540430928,6,0,0,188,116,28.199174555829757,17.99890392206807,5372.260339476688,4,0,10,0,0,0,33.266325351690014,0,0,6083,3,20,0,0.0,0,0,3
637941,175,0,50.0910079821373,546,0,186.0397479100476,2239.344024564348,52030.50725108282,80588.0757435181,271929,1,637559,106259.91063158085,394567,5,529192,103102.14761155663,171193.8683788386,1,0,0,172,143,10.990406096527614,10.065881128290522,45152.56325662679,4,2,11,0,0,0,186.0397479100476,0,0,5057,2,20,0,0.0,0,0,3
500552,196,0,56.26881231361518,445,0,178.2492384139304,2574.500246902919,45504.80305309434,56785.57181697542,150711,1,500287,83381.30932476642,263147,5,427161,106790.46130365366,145391.9992606713,1,0,0,172,116,14.016213298477554,10.01158092526232,28977.018563737485,4,2,10,0,0,0,178.2492384139304,0,0,9552,2,20,0,0.0,0,0,3
300996,174,0,49.76756167123837,421,0,168.7980738985527,3961.516124977521,27363.34576181189,33247.0594110432,85871,2,300014,50002.485874939295,131944,2,246107,61526.92842821397,76966.57656012458,7,0,0,172,116,23.25609526382982,16.611496623924417,25651.95414982205,4,2,10,0,0,0,168.7980738985527,0,0,25955,2,20,0,0.0,0,0,3
740878,230,0,65.7673336835458,871,0,348.7961238362887,2977.2002057647087,67352.60463978146,89539.56724420744,253626,2,740597,123432.96851252957,334800,2,615777,153944.34322793863,193712.30196215937,3,0,0,172,116,9.466867337768806,6.762048098462106,104469.7609105712,4,2,10,0,0,0,348.7961238362887,0,0,25548,2,20,0,0.0,0,0,3
504903,216,0,61.74405891551254,316,0,97.56507200114766,2113.1090337369146,39787.33849860048,66863.74789450796,219095,3,503764,83960.71635976805,361975,6,465283,82462.02767486438,132672.1499350073,3,0,0,172,150,13.865541223964978,13.304820586111132,16364.247470531878,4,2,11,0,0,0,97.56507200114766,0,0,3629,2,20,0,0.0,0,0,3
850501,183,0,52.452677259096,502,0,189.5757373926768,1650.101086721148,73923.6065772813,126040.14998857744,401402,3,849777,141629.5385579266,413140,3,790140,178842.53378366772,322564.49285728345,6,0,0,172,124,8.382403714546161,6.400960256822325,35118.595152323534,4,2,10,0,0,0,189.5757373926768,0,0,6128,2,20,0,0.0,0,0,3
266528,256,0,75.70380833320222,358,0,143.55764621759874,4634.997240013547,26116.27038966978,30992.46934452349,68967,2,254503,43865.17859309913,121655,6,224668,66043.94027623505,91667.76305718996,2,0,0,167,107,25.527128560274875,17.281280027257548,27796.81232810712,4,0,9,0,0,0,143.55764621759874,0,0,24395,2,20,0,0.0,0,0,3
690638,329,0,94.0721041282631,387,0,155.07420696390602,2093.36482635884,62785.36168082573,87678.08216346419,269321,1,689775,114962.65724779626,405936,4,616542,154135.5770654235,226432.853873396,2,0,0,172,116,10.139245069252476,7.242317907048318,59309.78661084337,4,0,10,0,0,0,155.07420696390602,0,0,3781,2,20,0,0.0,0,0,3
264829,274,0,81.41653733996397,731,0,292.6599044033263,7898.920835752692,22690.349268874503,27018.38784190973,58379,2,231266,34989.43414637662,107301,3,249728,62432.190483660896,77794.26740619463,6,0,0,185,116,29.03868207930062,18.88009612868104,75102.645952642,4,0,10,0,0,0,292.6599044033263,0,0,24983,3,20,0,0.0,0,0,3
16111,0,0,0.0,0,0,0.0,0.0,4027.891610012702,4675.415920014795,8715,6,8257,4128.729428604695,8248,8,6,6.129803597500669,0.0,6,0,0,60,40,199.32928481284787,132.88618990759835,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
20490,0,0,0.0,0,0,0.0,0.0,5122.63113265941,7070.864903926175,14999,7,5483,2741.66636625027,5471,11,7,7.263194893279001,0.0,7,0,0,60,40,153.62984136035908,102.41989426479958,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
708351,213,0,61.12700587363475,855,0,342.13725342989875,3022.085696552102,64395.57155926257,85735.83844135846,253506,1,707759,117959.83723138666,347270,1,593666,148416.56722609748,207218.0200067224,3,0,0,172,116,9.911812173993312,7.079865838738477,100337.44562841963,4,2,10,0,0,0,342.13725342989875,0,0,16786,2,20,0,0.0,0,0,3
497066,205,0,58.638707831038616,394,0,146.3338714142442,2419.0719935242787,42744.75108698363,60281.72948717578,177998,2,496521,82753.59738715635,304828,5,442715,97146.844784456,141227.2586943922,2,0,0,172,129,14.085548231870389,11.420285287681876,24051.00282262864,4,2,10,0,0,0,146.3338714142442,0,0,6590,2,20,0,0.0,0,0,3
1245744,900,0,120.02287482617938,118,0,52.37537882426935,2356.8131624436687,37710.83801226948,46146.1103836423,174451,1,1244664,77643.97329353166,250558,2,1175740,73483.78354402489,86847.4446897623,1,0,0,372,356,13.67284318641332,13.647591032053905,42817.32282117831,4,0,32,0,0,0,52.37537882426935,0,0,3357,12,20,0,0.0,0,0,3
264807,258,0,74.26730310527735,479,0,191.82922303648303,5608.486770154746,23927.98522360657,28667.75118570729,62158,1,261140,43150.1085019768,108660,5,234009,58502.29614233645,79690.50900777141,1,0,0,173,116,26.707978902433855,18.881637831034805,36473.417632868106,4,0,10,0,0,0,191.82922303648303,0,0,29999,2,20,0,0.0,0,0,3
1326280,873,0,114.79813971639147,113,0,49.05749477780936,2101.3392766968886,40190.30672970758,47224.68761268481,162638,2,1325396,82837.28944919875,246241,2,1275174,79698.38617393097,92695.596266258,2,0,0,372,356,12.821464292905848,12.821464292905848,40310.037744040346,4,0,32,0,0,1,49.05749477780936,0,0,2749,12,20,0,0.0,0,0,3
34601,0,0,0.0,0,0,0.0,0.0,8650.323315141773,10392.016666166308,20166,4,20173,10086.98211674519,20166,7,4,4.733611770280011,0.0,4,0,0,60,40,86.73949796888434,57.826331979256224,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
327866,125,0,38.29339276928012,212,0,84.89161574657842,2214.789627874643,36887.24452835097,43628.59089780185,103421,2,297585,55525.07997545731,166269,2,266845,105779.89301421934,148180.30769455817,5,0,0,160,92,19.753477457121683,11.901398862296976,16478.513447667756,4,0,8,0,0,0,84.89161574657842,0,0,7496,2,20,0,0.0,0,0,3
62396,0,0,0.0,0,0,0.0,0.0,15599.233229062436,21867.327551041013,46380,3,46384,23192.35797061048,46380,3,5,5.0,0.0,5,0,0,60,40,48.08429554261151,32.05619702507885,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
23206,0,0,0.0,0,0,0.0,0.0,5801.745986609192,7980.290607978243,16924,7,6275,3137.5570056071588,6264,10,7,7.502910690649203,0.0,7,0,0,60,40,137.49024452880195,91.66016303577096,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
598431,182,0,57.68503646644771,402,0,163.7406101775364,2206.1097174425186,50371.35339810166,61355.2933336287,149042,1,597281,92626.70699730504,235252,8,463732,103806.1601557793,130437.13740573837,1,0,0,181,125,12.48705033814391,9.12928158938514,23608.71313886213,4,1,10,0,0,0,163.7406101775364,0,0,14562,2,20,0,0.0,0,0,3
1350480,1360,0,177.4464395588674,117,0,54.48375416114242,3365.482421429539,37220.09147411888,44369.3144998699,136834,1,1340841,69789.43120207859,248581,2,1304618,81538.6458505805,94439.3935086872,1,0,0,437,356,15.00391894452915,12.605823241391713,94300.74561422603,4,11,35,0,0,0,54.48375416114242,0,0,4264,15,20,0,0.0,0,0,3
1618881,882,0,113.43749730515049,92,0,36.18883883453843,1587.2028479746054,50696.36498408487,91035.96263619963,376041,1,1617965,99097.59576562466,446799,1,1597503,109716.08103158024,165495.58499387736,2,0,0,376,325,10.852954907478615,9.687615724889715,43541.97953757671,4,1,30,0,0,0,36.18883883453843,0,0,2475,10,20,0,0.0,0,0,3
467749,205,0,48.83869410282761,76,0,32.32713321927209,1827.478465094691,24004.377235990883,27198.59620759552,67787,1,435823,45655.44295062852,115849,1,456031,50959.186599934816,55840.048985429086,1,0,0,241,215,22.514205110487456,21.310689743879767,6690.0357700925215,4,2,18,0,0,0,32.32713321927209,0,0,3066,6,20,0,0.0,0,0,3
965733,840,0,122.88101814761411,94,0,44.509163028698886,2764.9941572242037,34076.122471016424,40591.4961040341,131743,2,877722,60896.74996598858,189943,2,924121,70796.61748739908,80682.88606871522,2,0,0,348,305,16.85064249094872,15.364247795707822,41236.51981460006,4,6,28,0,0,0,44.509163028698886,0,0,3806,11,20,0,0.0,0,0,3
508767,25,0,8.547519992100677,73,0,28.6792354542148,780.0800964911863,25851.013844114317,29785.43101271869,78773,1,507901,53290.20969579465,136382,2,488645,53711.52643944709,61942.06702041823,1,0,0,245,226,20.95722086806976,20.62009936950087,544.1674470553173,4,5,19,0,0,0,28.6792354542148,0,0,1230,5,20,0,0.0,0,0,3
1289399,883,0,116.88207120492272,115,0,50.54601726298991,2211.8858219949243,39072.71277320833,46746.045297540215,168155,2,1288468,80529.27331761812,248201,2,1229641,76852.58857688085,90017.54640771843,2,0,0,372,356,13.199625791983909,13.199625791983909,41195.07635360736,4,0,32,0,0,1,50.54601726298991,0,0,3019,12,20,0,0.0,0,0,3
192630,531,0,177.1121560727455,0,0,0.0,5499.166903622034,24078.838405934646,37994.81804512517,102280,7,134909,26981.93900015064,103480,8,178620,89310.34734854534,126293.3481285008,7,0,0,152,76,31.149565129491425,15.574782569745713,58704.35947271939,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,3
275930,179,0,60.301024498816645,5,0,2.07000145868612,1406.2735744140837,30172.8643758231,35255.244210219986,84472,4,220387,39212.20443305124,153513,4,224231,86809.61295380245,116731.04156753044,7,0,0,166,90,24.38454652998597,13.510600428481249,7363.947919041168,4,0,8,0,0,0,2.07000145868612,0,0,540,2,20,0,0.0,0,0,3
638871,175,0,50.24773580462237,553,0,189.6568360793368,2259.340214360965,52259.34496664164,80622.26110727502,271480,1,638477,106412.92210491865,393720,5,530226,104066.82220045594,172385.77389044984,1,0,0,172,142,10.974884869492136,10.001210860767063,46389.08581859705,4,2,11,0,0,0,189.6568360793368,0,0,5133,2,20,0,0.0,0,0,3
190897,276,0,92.08068306311162,0,0,0.0,2861.2495173564016,23862.218971557824,33358.89205296042,81679,7,132335,26467.02775292733,86147,7,175577,87788.84617297599,124139.83168220989,8,0,0,152,76,31.43398408140721,15.716992045703607,29453.53275439563,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,3
1026709,1460,0,825.4350321646422,57,0,19.918888231074643,24282.196432560264,25009.29160151772,42417.55287084344,170464,1,1025819,37674.84465602604,259995,2,952708,74758.45300563693,91006.80852779458,1,0,0,617,293,28.847237843072737,13.581931967510103,485828.3405291795,4,4,41,0,0,0,19.918888231074643,0,0,39309,24,20,0,0.0,0,0,3
28863,0,0,0.0,0,0,0.0,0.0,7215.778839499751,9732.88958817259,20452,7,8403,4201.8911224601325,8394,9,7,7.320136529440971,0.0,7,0,0,60,40,103.93949966434992,69.29299977882323,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
1475216,985,0,717.8053920456684,649,0,506.0574728222993,164490.30777588015,6163.04194489733,19746.188271458985,164638,1,1474274,21902.718868061573,221991,1,1462416,23818.286167682672,37904.968084109605,1,0,0,2612,2240,90.8405207764466,72.10918109601312,427212.4877742989,4,0,238,0,0,1,506.0574728222993,0,0,183490,112,20,0,0.0,0,0,3
62744,0,0,0.0,0,0,0.0,0.0,15686.2260681018,21903.27739514575,46351,3,46355,23177.60303238698,46351,3,5,5.0,0.0,5,0,0,60,40,47.88077362517058,31.92051574684328,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
5487988,1114,0,672.7545228550415,346,0,66.21802971271094,4801.7986897705605,116062.52085627348,455845.70300230425,2787850,1,5328265,183463.9394954048,3055037,1,5417223,370041.75860002486,865040.3344867023,2,0,0,616,361,6.02040608399631,2.9470484319370733,358038.7517095088,4,0,44,0,0,0,66.21802971271094,0,0,55099,23,20,0,0.0,0,0,3
1439667,1186,0,153.8583578173986,103,0,45.10183002442516,2641.221520562423,42766.77444630099,67732.83132357348,258280,1,1433286,80874.29988910074,348625,2,1415341,95010.23671094004,129845.14207661664,1,0,0,412,336,13.324524503809016,11.18726920555653,76302.95348795407,4,7,33,0,0,0,45.10183002442516,0,0,3563,13,20,0,0.0,0,0,3
1064194,196,0,56.20341346399893,522,0,176.14516071510326,1356.8688395299469,86985.70463065735,158033.3079163445,515560,2,1049214,174869.13345413638,549303,2,990747,193949.15632314503,366879.65671628335,2,0,0,172,141,6.581712710484131,5.890045273995005,38288.87625212033,4,2,11,0,0,0,176.14516071510326,0,0,7181,2,20,0,0.0,0,0,3
299685,174,0,49.772699522951605,447,0,179.16287948760834,4160.314047635907,27244.09703236042,33040.502861774265,84879,2,298717,49786.1786772572,131979,2,246403,61600.84954205039,77447.10159111024,7,0,0,172,116,23.362246698277865,16.68731907661116,29533.087424570716,4,2,10,0,0,0,179.16287948760834,0,0,26339,2,20,0,0.0,0,0,3
34915,0,0,0.0,0,0,0.0,0.0,8728.778618500195,10278.207716721798,19412,4,19418,9709.3400235425,19412,6,4,4.310956937372691,0.0,4,0,0,60,40,85.9437040179305,57.295802678620326,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
951618,1460,0,731.103739380597,109,0,41.60206056859472,27042.61116637331,19109.52632334813,40413.18592132271,192070,1,950636,28673.97720586108,231095,1,909958,58952.96873061397,91747.32769426687,1,0,0,715,349,35.89467716979501,17.561844192592158,437426.0226404981,4,5,48,0,0,0,41.60206056859472,0,0,56072,28,20,0,0.0,0,0,3
301009,174,0,49.75409290944094,421,0,168.59631184702903,3957.651030460214,27364.49942246748,33244.50444477438,85917,2,300027,50004.59620540005,131849,2,245971,61492.75380222049,76886.79925574093,7,0,0,172,116,23.255106252652023,16.61079018742946,25587.98505142263,4,2,10,0,0,0,168.59631184702903,0,0,25990,2,20,0,0.0,0,0,3
2295604,268,0,50.70360822947721,1053,0,831.9672631067494,110248.0169112931,35301.270158589694,54187.15075426542,311538,1,2294846,92296.52203910465,502515,1,2267206,67626.59362408728,90590.06808394002,1,0,0,655,2956,16.98736479634898,89.9196022477495,254151.36962590687,4,1,176,0,0,3,831.9672631067494,0,0,120766,7,20,0,0.0,0,0,3
938077,1460,0,842.4724401067215,103,0,39.63311118561413,32828.32431610934,18766.02656139282,33674.91188362159,147182,1,937158,27154.976165855027,198159,1,888973,61418.33726112903,74609.2068666717,1,0,0,745,329,38.33716563580237,16.906332211686713,485885.0778059248,4,10,49,0,0,0,39.63311118561413,0,0,53518,30,20,0,0.0,0,0,3
1262140,891,0,118.42235707027538,117,0,51.646221447629,2293.593537494796,38246.671138023565,46392.26879546504,172232,2,1261173,78823.36089005305,249649,2,1195987,74749.18842264627,88038.13280102373,2,0,0,372,356,13.479134410696249,13.479134410696249,41849.23051755651,4,0,32,0,0,1,51.646221447629,0,0,3219,12,20,0,0.0,0,0,3
855069,1460,0,799.5950651710797,115,0,46.01471436723324,36372.53234858852,15957.33036519534,27124.981939085817,98705,2,854122,23509.39507986312,148611,2,830898,51143.82591494588,58835.89606645475,2,0,0,784,368,44.5669903772918,20.978738655566183,469755.7469634522,4,12,53,0,0,0,46.01471436723324,0,0,50914,32,20,0,0.0,0,0,3
8287041,94,0,37.31635013072068,145,0,37.20361779395905,399.8373336477813,129182.47292321335,298707.6574340576,1709113,1,8286303,276148.426819336,1817381,2,8203529,247871.65623828289,489300.2101509358,1,0,0,629,672,3.9973631181174087,4.294897194653535,2468.885241367027,4,0,60,0,0,1,37.20361779395905,0,0,552,18,20,0,0.0,0,0,3
603390,1131,503,1009.8590127873964,52,0,9.617856642474862,201446037.3898351,2637.727686726931,6781.938623293926,45970,3,603032,3210.450642640283,69404,3,595918,14897.962293739236,17427.796486488427,0,0,0,1650,359,227860.6161724796,12.592758456052447,193140.0533198056,1,0,98,0,0,0,9.617856642474862,0,0,77469,79,13,0,0.0,0,0,3
713849,216,0,61.91132964962563,858,0,343.26275804830493,3014.4990002962086,64895.379212180735,86378.75744615888,253526,1,713309,118884.9242443669,345162,1,597403,149350.89047311802,204935.23822747936,3,0,0,172,116,9.836606104863913,7.026147217912154,101035.90342244864,4,2,10,0,0,0,343.26275804830493,0,0,18267,2,20,0,0.0,0,0,3
35028,0,0,0.0,0,0,0.0,0.0,8757.08962401276,10147.8558228475,18493,3,18489,9244.954186595229,18484,5,4,4.240084701936643,0.0,4,0,0,60,40,85.64797269281496,57.0986484634772,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
574435,189,0,54.25635379066216,418,0,167.40235495303713,2118.5574707007177,52221.43668018975,64893.54526074046,153592,2,573306,95551.1504351187,229581,7,421486,105371.64115449222,134940.73858097222,2,0,0,172,116,12.18592231258616,8.704230226358456,26014.671368120587,4,2,10,0,0,0,167.40235495303713,0,0,16904,2,20,0,0.0,0,0,3
888548,1460,0,816.8887382045757,110,0,43.440831077547486,34943.05176661763,17090.15796344197,29766.75623201132,118257,1,887613,24979.76231696361,168595,2,854321,55287.8305343177,65197.72395456823,1,0,0,768,352,42.05432367843225,19.336220530199054,476261.1679286461,4,11,51,0,0,0,43.440831077547486,0,0,51964,31,20,0,0.0,0,0,3
28595,0,0,0.0,0,0,0.0,0.0,7148.932962971063,9784.35432023842,20741,7,7845,3922.90091364162,7835,10,7,7.97844439215357,0.0,7,0,0,60,40,105.47348841053144,70.31565894107283,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
352502,207,0,69.19620735283056,0,0,0.0,1140.7681139083652,42292.59122566464,55600.90836433793,146622,2,261965,52393.185229662326,155399,2,280412,123086.34619537374,182820.9751963266,6,0,0,152,83,17.033742626194773,9.53635177211601,16237.027620230772,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,3
299850,178,0,50.983700395863856,467,0,187.01583197522476,4310.50819919578,27259.177953409453,33477.7557041662,81754,2,298871,49811.93720879743,140540,2,258450,64612.66761458859,84169.93130545336,5,0,0,172,116,23.34539633028977,16.675283094494613,31427.93407381037,4,2,10,0,0,0,187.01583197522476,0,0,22771,2,20,0,0.0,0,0,3
1064553,1460,0,788.7189413150556,31,0,8.919352593845993,18878.875068001173,28405.81678302508,47271.21816011318,178550,1,1063667,43806.34499411703,291601,3,981777,80473.56748305103,99753.03255809793,1,0,0,540,282,23.9624035346682,12.565094662636051,475355.8789477221,4,0,36,0,0,0,8.919352593845993,0,0,29610,20,20,0,0.0,0,0,3
1487123,1177,0,308.828135697582,74,0,29.452648003029317,2941.8224411296965,64865.65917841003,142248.0761269685,607250,1,1444050,109644.71306505574,713770,1,1430997,166278.6033844133,257211.53031026945,2,0,0,322,236,9.743686514028033,7.384289867350251,195346.9650759448,4,0,23,0,0,0,29.452648003029317,0,0,9710,9,20,0,0.0,0,0,3
350579,158,0,52.75061066564066,0,0,0.0,878.5689206524753,42770.54908826701,53437.61382362561,136491,2,276475,55295.08271464783,163779,2,272795,126224.41658172564,183704.1472241976,6,0,0,152,80,17.122742612382854,9.16717906761388,10182.080979480364,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,3
191795,408,0,136.10746910423677,0,0,0.0,4227.085251451267,23974.37811866065,35759.23764895408,92346,7,133668,26733.63359320368,95122,8,177153,88576.63455705493,125254.85891225858,8,0,0,152,76,31.286720346006337,15.643360178003167,44598.747154101016,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,3
1357631,1237,0,161.34218658011358,115,0,52.62477600637655,3016.2203235960947,38345.09844867093,45239.44236157156,141205,1,1350156,73808.42076546766,247312,3,1313552,82097.06109491944,94961.94625929478,1,0,0,421,356,14.334480635501365,12.524530718384051,80745.20570710793,4,8,34,0,0,0,52.62477600637655,0,0,3796,14,20,0,0.0,0,0,3
299921,178,0,50.90894480539732,464,0,185.89599323115584,4289.05578751934,27265.58110945329,33463.57488970677,82007,2,298941,49823.65016371088,140011,2,257691,64422.988386197765,83727.14379575309,5,0,0,172,116,23.3399070272873,16.671362164114964,31072.886758074605,4,2,10,0,0,0,185.89599323115584,0,0,22966,2,20,0,0.0,0,0,3
211965,772,0,237.49340903666223,330,0,132.28340631826558,14606.69196140706,19870.45919613064,24997.28033329726,65955,3,196019,31351.48807362669,95262,3,178665,59136.79919876374,79198.92502731949,5,0,0,181,97,39.216470309037945,19.571289239164702,168795.28626292315,4,0,9,0,0,0,132.28340631826558,0,0,1811183,2,20,0,0.0,0,0,3
979583,1151,0,363.2859475284226,106,0,44.00965555503575,12405.272402560246,27958.8246000885,47753.8125463176,202699,1,916896,47017.39266604933,242499,2,947771,64963.351820411895,102156.55486649548,1,0,0,522,342,25.627845725197755,16.87700329180646,217572.23822293404,4,4,38,0,0,0,44.00965555503575,0,0,33729,18,20,0,0.0,0,0,3
191197,320,0,106.77378252183324,0,0,0.0,3317.071122562518,23899.649946011603,34159.96157786953,85239,7,132780,26556.002363152056,89142,7,176103,88051.75550887176,124511.95073661882,8,0,0,152,76,31.38483762068472,15.69241881534236,34507.95896871593,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,3
522329,207,0,59.16170343666185,326,0,107.28544369526767,2043.7665290064915,42563.538447653766,69236.26529310478,222606,3,521129,86854.98551727823,357443,5,477131,92026.24187806308,145745.99125729557,5,0,0,172,143,13.426804757219676,12.328286768767256,17013.724669655567,4,2,11,0,0,0,107.28544369526767,0,0,3687,2,20,0,0.0,0,0,3
307621,198,0,55.09216470363293,494,0,197.99480833973016,4622.015209360306,26870.170608651148,33257.45587144145,75292,1,302244,48901.11351095349,148359,1,285021,67450.01109387765,90861.01477687436,2,0,0,176,121,23.46425994209952,17.077786334335915,37043.73454446373,4,1,10,0,0,0,197.99480833973016,0,0,17609,2,20,0,0.0,0,0,3
531951,122,0,35.14188667763893,273,0,109.41943118648368,1404.6230166503808,48359.19196378024,59477.76962838414,142043,1,531148,88524.82835413354,236506,5,415973,103993.32991462304,134821.0307459324,1,0,0,172,116,13.28217433428407,9.487267381718118,16242.31211622358,4,1,10,0,0,0,109.41943118648368,0,0,11014,2,20,0,0.0,0,0,3
179485,16,0,5.579362090353167,0,0,0.0,184.393022684391,22435.67822399192,27919.485398325894,58818,7,121620,24324.06219720087,63408,7,166677,83338.64077677103,117846.2238286564,8,0,0,152,76,33.57403962045424,16.787019813188426,52.55444633800001,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,3
721577,370,0,105.95431429264484,306,0,122.7857098182464,1849.9858198737995,65597.97525604437,92141.07250143432,272779,1,720989,120164.9336071793,404998,5,644925,161231.26348304414,216083.9384431419,1,0,0,172,116,9.712903272160853,6.937788051915567,55075.79661541964,4,0,10,0,0,0,122.7857098182464,0,0,10382,2,20,0,0.0,0,0,3
1544896,536,0,283.66459848762247,1149,0,964.0202664096084,169424.37533065415,6203.2217847408665,23525.95698582052,219416,1,1543850,35585.03305238061,279533,1,1536403,13604.251401649592,35463.91717067934,1,0,0,1477,3569,49.179652499708965,112.6847179546956,406918.2801508198,4,1,247,0,0,3,964.0202664096084,0,0,186839,44,20,0,0.0,0,0,3
1089901,196,0,56.36653784307216,484,0,145.88422944031868,1358.4373501900327,83132.10295269928,128592.81013194838,400954,1,1063618,178031.37592728727,451291,3,1005541,164684.7964927335,328476.4371106883,1,0,0,171,159,6.395921681834008,6.553357703374139,39199.64938623732,4,2,12,0,0,1,145.88422944031868,0,0,3898,2,20,0,0.0,0,0,3
264822,269,0,79.21950255161732,654,0,261.67357671793053,7195.046384679614,23070.68780005065,27525.25452524841,59540,2,240447,37497.29510981136,107719,4,244897,61224.49266610648,78377.00237178874,5,0,0,182,116,28.322432507277647,18.880569910011083,63231.47826117685,4,0,10,0,0,0,261.67357671793053,0,0,26525,3,20,0,0.0,0,0,3
1049815,194,0,55.4875496671281,453,0,136.16198296616813,1250.6793091557372,81982.9874806976,128791.18760571993,404061,2,1049578,174929.78673398428,450582,3,970780,168608.4065731338,331060.3380854369,2,0,0,172,151,6.738331567439977,6.452089961124036,27275.345067042428,4,2,11,0,0,0,136.16198296616813,0,0,3849,2,20,0,0.0,0,0,3
993267,1460,0,664.0514594987222,79,0,29.4736864081204,19827.184032686884,22981.439114309087,46970.35819352213,206971,1,992276,35926.546648939984,271268,2,944330,64531.16703229813,104256.87116646185,1,0,0,621,343,30.09705186732503,16.755475879114808,414874.98129562766,4,0,43,0,0,0,29.4736864081204,0,0,45001,23,20,0,0.0,0,0,3
364681,285,0,70.61393369984127,292,0,119.14513254426068,3734.582665520709,25312.220324363418,30046.34212149232,68595,1,332202,44824.43286960464,127404,1,349409,60114.79862422552,74153.84045627562,2,0,0,203,157,23.47827922370676,19.04346858102773,25190.15561931028,4,0,13,0,0,0,119.14513254426068,0,0,11420,4,20,0,0.0,0,0,3
192843,562,0,187.56047240424544,0,0,0.0,5823.303300799866,24105.45570766789,38564.46149055945,104812,7,135226,27045.209168280344,105610,8,178994,89497.303131133,126557.96333813482,7,0,0,152,76,31.11461690296884,15.55730845648442,62298.58029112518,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,3
16088,0,0,0.0,0,0,0.0,0.0,4022.074109151805,5265.092700604308,10742,7,5739,2869.78849544394,5728,11,7,7.0,0.0,7,0,0,60,40,188.8363343633013,125.89088960886755,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
495684,197,0,56.43806932668704,446,0,178.55728617741312,2601.4903817795725,45062.24289433063,56290.24943336663,150670,1,495484,82580.76032589242,265182,5,427457,106864.45200684405,146248.04077925166,1,0,0,172,116,14.136911189912423,10.097793704503214,29083.944403270056,4,2,10,0,0,0,178.55728617741312,0,0,8998,2,20,0,0.0,0,0,3
589717,172,0,49.22199388942629,405,0,137.79338183474488,1964.197162455152,49142.98659543818,75430.75855418018,244159,1,589167,98194.63632816436,363029,4,500338,103213.939346829,164197.23155337866,4,0,0,172,136,11.904473371464032,10.162890260939736,22493.7355246307,4,2,11,0,0,0,137.79338183474488,0,0,4592,2,20,0,0.0,0,0,3
35133,0,0,0.0,0,0,0.0,0.0,8783.288111369919,10189.38449730206,18817,3,18822,9411.127449260628,18816,5,4,4.026219499021071,0.0,4,0,0,60,40,85.38986370900908,56.92657580618084,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,3
538860,202,0,67.53354155066732,3,0,1.3018933955967964,764.4554142140141,67201.90492795288,91294.28136298843,219191,1,342114,68270.84813181903,220068,3,484257,241123.6981458359,341058.0020021689,1,0,0,152,76,11.149416805304051,5.596781870729906,7455.622854474192,4,0,7,0,0,0,1.3018933955967964,0,0,45,2,20,0,0.0,0,0,3
