Flow Duration,Total Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Flow Bytes/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Min,Bwd PSH Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Segment Size Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Idle Std,Idle Min,Label
210312,6,225,0,18.272020551412968,30.56682052987001,0,61.76886010556902,1558.1735498233502,25232.80589470356,28829.05776884816,64957,1,156514,30274.58821046096,46000.92987638485,105981,1,79662.79364295345,8,0,0,154,81,29.16042186858541,15.493629734783704,27.43635746022907,13540.498090209354,1,4,0,0,0,0,18.272020551412968,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
32078927,33,163251,0,34.15610591873032,74.83843474093237,0,532.2317591554552,4161.625224423242,257226.53333545965,1982808.0249328203,24229685,1,32078532,972605.8026957464,4154260.225609021,24253912,1,423324.5769472297,1,0,0,703,2654,1.0834001942736522,3.4527793728991147,827.7884451537387,392269.6522011007,2,4,0,0,0,3,34.15610591873032,17,452,66,16383,16383,4,1884086.7440440357,2136152.257779369,3394574,12822478.354776964,6095962,6
1380523,34,7251,0,808.0649069879931,693.7106313386196,0,65.37367400612146,25386.18285448278,25254.885548257746,41037.460411286986,139046,0,1379546,41706.20476272481,77662.06087509227,246969,1,70135.21100125575,0,0,0,720,478,25.00519604933696,16.476398074216625,579.0050665169691,471165.335526874,2,4,0,0,0,0,808.0649069879931,0,0,0,16383,16383,28,0.0,0.0,0,0.0,0,6
719144,21,918,0,350.2400801877861,579.3696598179209,0,34.86743919003528,11504.170356502587,19436.33599211324,24618.136792018337,73594,1,718185,35909.28069593019,47001.78300310666,117025,2,44570.20400777693,1,0,0,452,356,29.20645890970748,23.643323874048917,212.1408551836481,200090.1240008453,2,4,0,0,0,0,350.2400801877861,0,0,0,16383,16383,16,0.0,0.0,0,0.0,0,6
382117,5,150,454,682.4041320526994,352.4956448968874,0,41.26050572020213,8562.403926562503,70611.45888677686,109181.86126205893,216049,2,304919,79497.94359391318,127893.54298155475,242384,3,51649.00427843609,0,0,0,111,76,14.084444979295426,8.974997209823679,581.1918239657615,103422.999589961,0,2,0,0,0,0,682.4041320526994,0,0,0,10825,10825,2,0.0,0.0,0,0.0,0,6
115371783,30,0,29,29.0,0.0,0,0.0,7.667356577770539,3910704.118134624,4433153.786823324,11788253,1,115371783,3910704.118134624,4433153.786823324,11788253,1,0.0,0,0,0,244,0,0.2643916060590464,0.0,29.0,0.0,0,0,0,0,0,0,29.0,2,61,0,0,0,29,410377.784394989,1284561.5333626787,4305819,2159521.828529467,5263710,6
728421,21,962,0,354.41852233970525,579.9487060414997,0,36.31526178651918,11536.954259529755,19687.05843257445,25259.30711643356,78395,1,727473,36373.67471727861,47481.32056722884,114758,2,45115.57944082629,1,0,0,452,356,28.846223528532786,23.35170475595511,215.50953547909552,200767.6013472223,2,4,0,0,0,0,354.41852233970525,0,0,0,16383,16383,16,0.0,0.0,0,0.0,0,6
295502,18,4288,0,715.342445063437,631.1336124475283,0,113.82455653847995,64172.22397891132,9810.948342740505,20809.055501951145,94204,1,274277,17057.214776140387,37514.39791976406,145987,1,26136.320989987908,2,0,0,398,273,61.089895068993584,45.41910637032526,570.6472171795078,465235.5614423145,1,4,0,0,0,0,715.342445063437,0,0,0,16383,16383,13,0.0,0.0,0,0.0,0,6
468100,8,238,0,7.341869585436381,10.536103485564457,0,35.39220217408308,651.5234609960584,36891.8940445645,55045.30544384298,172342,1,466952,63684.04132842655,74872.51507968892,172342,1,106754.50383834395,4,0,0,201,135,18.191028727018043,12.860711619848644,18.13297744952656,1001.62932004386,2,4,0,0,0,0,7.341869585436381,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,6
556773,18,111792,0,39.74636341389964,118.755616814205,0,470.6985963287838,202136.1171330676,5265.0259259203785,14848.409081181371,67504,1,555862,30982.354506495438,34756.868327690994,89010,3,6314.644183199744,1,0,0,411,1793,34.08958879296366,159.60628848845835,1032.9928493891578,407650.6832688606,2,4,0,2,0,3,39.74636341389964,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
769416,21,869,0,344.387243304025,578.660847399221,0,33.98935784519131,10627.861735481443,20795.02838418156,26796.902906520885,83927,1,768458,38422.92836577235,50302.096040507866,125994,1,47584.988099636015,1,0,0,452,356,27.499618608003885,22.261596013991465,207.72419086965283,199153.86099545108,2,4,0,0,0,0,344.387243304025,0,0,0,16383,16383,16,0.0,0.0,0,0.0,0,6
5,2,0,50,50.46192595204633,0.0,0,0.0,18570242.63282132,5.57543111424556,0.0,5,5,5,5.57543111424556,0.0,5,5,0.0,0,0,0,16,0,475893.9915468527,0.0,50.46192595204633,0.0,0,0,0,0,0,0,50.46192595204633,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
9,2,0,68,68.05280201727598,0.0,0,0.0,14450953.378455576,9.521295142034475,0.0,9,9,9,9.521295142034475,0.0,9,9,0.0,0,0,0,16,0,210637.88572192928,0.0,68.05280201727598,0.0,0,0,0,0,0,0,68.05280201727598,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
479985,16,96526,3,37.29231499671002,102.20211345145914,0,405.5187765044288,1231947.1071104037,4486.668949552487,12733.200982104889,58034,1,479199,26622.98404317324,29862.992058606516,76530,3,5339.611460006112,0,0,0,357,1548,46004.03740864305,137.80137991293475,894.6855234398322,351632.13926026504,1,3,0,1,0,3,37.29231499671002,0,0,0,14123,14123,1,0.0,0.0,0,0.0,0,6
878373,15,93305,0,60.12141268839714,161.5582061464953,0,501.39130163977023,107250.1933466672,9908.137015850629,26119.882341760724,143865,1,877295,60247.45772408856,68946.1161722524,180294,3,10986.378868689371,1,0,0,348,1532,18.03144888406411,86.31911564082327,1015.4465649134588,416754.9139277168,2,4,0,2,0,4,60.12141268839714,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
215775,6,732,0,48.85939254056546,83.03331294705369,0,200.6367732408164,4758.4273691841645,23540.890243937734,27923.89607046954,63239,2,180881,32836.145324631376,45459.22276057011,106127,2,70253.66950094867,8,0,0,160,93,29.830455454562337,17.882182280672513,82.82348200662396,43903.72535569587,1,4,0,0,0,0,48.85939254056546,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
119380458,55,0,29,29.0,0.0,0,0.0,13.476525489006937,2716262.6320363004,3014874.6850576024,8075812,1,119380458,2716262.6320363004,3014874.6850576024,8075812,1,0.0,0,0,0,443,0,0.4647077753193217,0.0,29.0,0.0,0,0,0,0,0,0,29.0,2,60,0,0,0,54,21326413.44935245,25593660.295058385,40836686,905187.634062662,5528822,6
721184,7,8966,0,190.6723801168648,302.7339250936496,0,686.9582830551404,14479.309176957227,41062.170243588655,72349.99182578111,235893,1,720935,111006.94258809392,132309.57297162176,296450,6,66354.25064521345,1,0,0,183,236,10.451824125069644,15.29164758621895,533.3653403628098,400260.3647463561,2,4,0,1,0,1,190.6723801168648,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
465376,8,264,0,7.269130566506853,10.190551360472016,0,39.3038798703726,710.9712633412288,34918.24805980531,52724.49152299088,169084,1,464254,61671.445871493335,72959.2745890005,169084,1,95444.72294365976,3,0,0,204,141,18.631444876303288,13.609214996114648,19.574435306842084,1098.1539264133287,2,4,0,0,0,0,7.269130566506853,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,6
277322,17,6453,0,636.1791763028693,560.5628659033096,0,147.75756822308267,75062.5287230556,9297.684022731804,20253.61869909041,89894,1,258291,16949.48562716535,36167.59348638291,135498,2,24132.28433574898,2,0,0,377,285,60.926813620760825,54.53136418754873,600.2514501862137,465319.43172297726,1,4,0,0,0,0,636.1791763028693,0,0,0,16383,16383,12,0.0,0.0,0,0.0,0,6
6131761,10,1816,0,80.4894348729707,143.8084061216086,0,230.61138409184335,391.0108896567915,335055.4542496916,980724.379673649,3935236,1,6131403,662920.9941692553,1427376.221228236,3958612,3,756762.3006188584,1,0,0,241,196,1.7494472837403414,1.4900045921769005,135.88120697308244,102132.14350263204,2,4,0,0,0,0,80.4894348729707,6,518,5,16383,16383,3,147494.05263116217,0.0,147494,0.0,1820354,6
10,2,0,687,687.5904181301829,0.0,0,0.0,137518083.62603658,10.0,0.0,10,10,10,10.0,0.0,10,10,0.0,0,0,0,16,0,200000.0,0.0,687.5904181301829,0.0,0,0,0,0,0,0,687.5904181301829,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
9,2,0,63,63.82152338694806,0.0,0,0.0,13250971.71308612,9.72278460062152,0.0,9,9,9,9.72278460062152,0.0,9,9,0.0,0,0,0,16,0,206160.3422022503,0.0,63.82152338694806,0.0,0,0,0,0,0,0,63.82152338694806,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
673598,14,2595,46,332.3676013453506,408.0219608123429,64,252.2831074299727,10843.615117922063,28655.50023820868,35216.60827702958,112150,2,673375,54429.51146087642,79598.14746922914,240437,2,56633.99914212872,2,0,0,178,143,20.74785718776316,17.128092943960105,286.6885462314184,128811.0448356934,0,0,0,0,0,0,332.3676013453506,0,0,0,3798,3798,12,0.0,0.0,0,0.0,0,6
6058654,9,296,0,85.59640519705026,146.5101989188976,0,68.77691787728325,186.4040954341927,369222.8077062405,1025453.9271195278,3871180,1,6058299,743985.1060939603,1486193.9190398497,3871180,4,833440.6085995211,1,0,0,228,184,1.6665863175214293,1.4168069709000828,60.06457052904129,13551.907526267163,2,4,0,0,0,0,85.59640519705026,5,514,4,16383,16383,3,54983.80810111339,0.0,54983,0.0,1835070,6
9,2,0,72,72.53824091881327,0.0,0,0.0,15723014.358888471,9.307702813389843,0.0,9,9,9,9.307702813389843,0.0,9,9,0.0,0,0,0,16,0,215384.38190928576,0.0,72.53824091881327,0.0,0,0,0,0,0,0,72.53824091881327,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
502809,10,2706,0,597.0714256552544,594.8389631887198,0,159.77188095908326,19258.258731646987,37034.45721150836,71391.82384315832,234776,2,485589,54595.45243901348,90718.41617359688,234776,3,179062.5778790685,14,0,0,232,114,19.854431880531333,11.287671959885376,570.8585813068554,490542.6270950828,2,4,0,0,0,0,597.0714256552544,0,0,0,16383,16383,5,0.0,0.0,0,0.0,0,6
461889,8,298,0,7.176003193585558,9.748142841759275,0,44.3119796898547,787.0819634829771,32391.39976927004,49753.16599964932,164913,1,460800,59094.730782180486,70509.76312614878,164913,1,80964.87157175931,2,0,0,209,150,19.19530729263289,14.567519824530164,21.419926013262145,1221.7338584187337,2,4,0,0,0,0,7.176003193585558,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,6
10,2,0,687,687.3276284554802,0.0,0,0.0,137465525.69109604,10.0,0.0,10,10,10,10.0,0.0,10,10,0.0,0,0,0,16,0,200000.0,0.0,687.3276284554802,0.0,0,0,0,0,0,0,687.3276284554802,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
633516,10,2958,42,260.5607936623235,300.8926792476891,59,409.0166509583578,9236.48269016834,34967.23214863087,50744.22648935821,159553,4,633240,69954.98616763978,115724.0065744958,328725,4,67889.2471443555,4,0,0,117,101,16.48395828675854,14.331532987631524,283.00259830195574,135772.77688960542,0,1,0,0,0,0,260.5607936623235,0,0,0,4734,4734,8,0.0,0.0,0,0.0,0,6
45866,3,0,0,0.0,0.0,0,0.0,0.0,11466.662618936776,13879.21789615038,27602,4,27610,13805.329045724677,19512.03823106745,27602,8,4.406996866044563,4,0,0,60,40,65.87497083064274,43.916647217095154,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,6
2945719,55,422373,0,31.55757868036782,102.24029801316476,0,297.00716123422364,207317.21645518707,77573.58391949284,197214.4372922116,870169,1,2944984,163429.45256742864,298023.816229766,876262,3,178075.71788930736,1,0,0,1151,6520,26.550450433415666,158.6094701155328,854.3004345483249,250486.9226394877,2,4,0,0,0,4,31.55757868036782,1,110,1,16383,16383,2,0.0,0.0,0,0.0,0,6
548946,7,3664,0,130.4661978036872,222.8134510055904,0,599.6729908799443,8263.606087333492,43610.72760189789,63368.73573439061,182558,1,548512,91418.71340166492,104188.46688262404,230238,2,90285.51881943524,2,0,0,172,149,12.764898318301872,12.097943872502032,305.26381653604494,240822.73071198945,2,4,0,1,0,0,130.4661978036872,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
223661,6,1464,0,93.01427467384192,158.77214364649285,0,401.1017343612247,9378.20412674796,21098.498783648032,26617.235657877103,60759,4,216056,36533.92140339885,44677.23292966736,106338,4,56670.98029133218,8,0,0,169,111,30.797692980710057,21.330214892636054,162.77843717290895,87735.03984616284,1,4,0,1,0,0,93.01427467384192,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
7,2,0,67,67.36816808066125,0.0,0,0.0,17969131.804211535,7.60418016967935,0.0,7,7,7,7.60418016967935,0.0,7,7,0.0,0,0,0,16,0,325616.2837181576,0.0,67.36816808066125,0.0,0,0,0,0,0,0,67.36816808066125,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
1418559,19,592,0,365.45195686447687,264.7579420873999,0,144.60546382134314,10597.191167994595,83248.62922741912,127966.203838083,465385,3,1379564,173420.57845328926,258819.7549988406,740112,4,196895.91329108868,3,0,0,416,175,12.280604638876415,5.579358654971724,314.4651293646075,136636.98629871057,1,4,0,0,0,0,365.45195686447687,0,0,0,16383,16383,14,0.0,0.0,0,0.0,0,6
4,2,0,36,36.96069353170527,0.0,0,0.0,17210481.72246028,4.921546714549548,0.0,4,4,4,4.921546714549548,0.0,4,4,0.0,0,0,0,16,0,538563.5523875465,0.0,36.96069353170527,0.0,0,0,0,0,0,0,36.96069353170527,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
561961,7,3118,0,113.22945486714546,193.37610824917408,0,640.5583044208857,6977.335256034571,43227.8330950267,73919.04096591548,221870,5,561234,93539.0888658088,152133.55102419734,371456,5,83933.46743097028,6,0,0,172,156,12.45788150750031,12.45788150750031,260.75506321349155,226959.22488422497,2,4,0,2,0,1,113.22945486714546,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
44391,3,0,0,0.0,0.0,0,0.0,0.0,11097.929668779116,13201.799255540283,25868,3,25876,12938.06485356677,18285.758297952263,25868,8,3.486985346782287,3,0,0,60,40,67.78104889302774,45.18736592535183,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,6
109000832,46,0,29,29.0,0.0,0,0.0,12.533383834489488,2750129.345510524,3212835.1630742457,9764912,1,109000832,2750129.345510524,3212835.1630742457,9764912,1,0.0,0,0,0,371,0,0.4321856492885558,0.0,29.0,0.0,0,0,0,0,0,0,29.0,2,60,0,0,0,45,146727.56763110115,529011.2657825507,1907379,1346190.6978627923,5811882,6
310054,8,3850,0,130.38122667054773,169.6288705584349,0,659.962709483863,16115.653766208536,20978.645149207,27626.72734431553,67173,1,309305,42220.100888857625,48580.82526251775,115729,1,45698.76657494877,3,0,0,201,175,27.46361412642323,25.86940309197193,284.687789548663,230751.80144234208,2,4,0,3,0,0,130.38122667054773,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,6
742770,21,1029,0,360.8818117749584,580.8443851494803,0,38.55477980585496,11587.66499007907,20074.88041064575,26251.08090037533,85821,1,741840,37092.007737779415,48223.07789192323,111250,2,45959.17596472588,1,0,0,452,356,28.28900496508292,22.900623061733796,220.72027071789984,201815.53548541557,2,4,0,0,0,0,360.8818117749584,0,0,0,16383,16383,16,0.0,0.0,0,0.0,0,6
41171,3,0,0,0.0,0.0,0,0.0,0.0,10292.765324079148,12118.407452972026,23517,3,22784,11392.456127520703,16099.790731196195,22776,8,3.3698557986483864,3,0,0,60,40,74.30806107164769,49.538707378381545,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,6
554321,8,17224,0,128.9471165688567,226.46410961456803,0,630.9311821690089,32701.36897469469,38029.15680758395,56417.57697933034,166922,1,553902,84748.13299846274,96608.48560126498,215134,3,70649.42705661361,1,0,0,201,356,15.26931586241874,30.67644606574447,418.1635893919955,280201.506253805,2,4,0,2,0,1,128.9471165688567,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
9,2,0,657,657.7607457177652,0.0,0,0.0,141739450.16949084,9.319550503776274,0.0,9,9,9,9.319550503776274,0.0,9,9,0.0,0,0,0,16,0,219441.41417458048,0.0,657.7607457177652,0.0,0,0,0,0,0,0,657.7607457177652,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
7,2,0,34,34.49442899713759,0.0,0,0.0,8958421.544664087,7.313649028244296,0.0,7,7,7,7.313649028244296,0.0,7,7,0.0,0,0,0,16,0,289545.0323694706,0.0,34.49442899713759,0.0,0,0,0,0,0,0,34.49442899713759,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
41625751,58,358208,0,15.646428279743516,41.4249833128798,0,449.97996496736016,8364.021817645771,182229.82188669295,2046411.3488986045,29935261,1,41625548,959574.5381906568,4670240.964443761,29941067,1,225309.6011865076,1,0,0,1206,5579,1.3809549348711982,6.492582908185757,1009.8419823680672,404347.9836557072,2,4,0,0,0,4,15.646428279743516,20,335,86,16383,16383,5,2318120.260907961,2860326.7711218623,4340676,17169411.95400842,5636305,6
474937,8,172,0,7.524474068021053,11.403579675608654,0,25.57230231454571,502.2853306529347,41846.5471201227,60871.49105136528,180520,1,473725,68736.47339960432,79675.52582967834,180520,1,135146.64768098632,6,0,0,193,118,17.085405304462927,10.981664118969428,14.514332737563542,759.3133517756779,2,4,0,0,0,0,7.524474068021053,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,6
854236,34,4219,0,928.450348017045,647.4595949347118,0,515.9384101548258,42695.244335545314,18381.87957852068,49557.26045453586,281878,1,853018,27900.599588239285,72573.55835211497,348006,1,58724.928063193416,1,0,0,712,312,39.72990309129282,17.371962227092627,726.9720821343285,477818.0690071476,2,4,0,0,0,0,928.450348017045,0,0,0,16383,16383,29,0.0,0.0,0,0.0,0,6
7,2,0,69,69.40339085580112,0.0,0,0.0,17896768.32807871,7.848406902696135,0.0,7,7,7,7.848406902696135,0.0,7,7,0.0,0,0,0,16,0,307525.4146035417,0.0,69.40339085580112,0.0,0,0,0,0,0,0,69.40339085580112,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
10,2,0,688,688.1694188179795,0.0,0,0.0,137633883.76359588,10.0,0.0,10,10,10,10.0,0.0,10,10,0.0,0,0,0,16,0,200000.0,0.0,688.1694188179795,0.0,0,0,0,0,0,0,688.1694188179795,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
561166,7,3205,0,116.03890252972796,198.174153567977,0,641.8329063917117,7178.167407778891,43166.64690889283,72754.8889555555,217782,4,560476,93412.78374477231,147463.89843008234,357640,5,83506.85961947456,5,0,0,172,156,12.475615390621943,12.475615390621943,267.86640352162084,230486.97541419783,2,4,0,2,0,1,116.03890252972796,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
356727,6,976,0,278.69029992018085,436.5960053748131,0,267.38570093901853,7625.019402115847,34841.272250149865,41685.432507477,107354,1,272510,51454.379961475126,69882.78547643159,153115,2,76600.86781995076,3,0,0,157,116,17.72009133276011,14.05529499049819,216.67859020679083,193782.03791755383,1,4,0,0,0,0,278.69029992018085,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
48268,3,0,0,0.0,0.0,0,0.0,0.0,12067.043948436907,15447.744456401482,32116,8,31253,15626.900414921356,22087.04658132686,31244,9,8.130000577521175,8,0,0,60,40,65.55288442621517,43.70192294820178,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,6
114416131,30,0,29,29.0,0.0,0,0.0,7.660627993839323,3915370.2519119554,4461913.97281673,12207446,1,114416131,3915370.2519119554,4461913.97281673,12207446,1,0.0,0,0,0,241,0,0.2641595860555975,0.0,29.0,0.0,0,0,0,0,0,0,29.0,2,61,0,0,0,29,321023.62358328194,1161987.1712438934,4206612,2328826.5231269677,5095279,6
826693,24,5694,0,640.0497480714512,476.28914688296095,0,554.793133810651,31285.85064888562,26901.24113398531,53058.3493911646,237857,1,825746,54020.79776869463,86637.71183660682,316942,1,63631.96188961054,1,0,0,524,284,29.15125980985148,16.140200988456765,625.5132373098915,411535.21531721344,2,4,0,1,0,0,640.0497480714512,0,0,0,16383,16383,19,0.0,0.0,0,0.0,0,6
647780,11,3035,51,295.6618787011243,330.049058416855,72,361.1850656839333,9978.004298106636,33123.31999791718,44292.21120940665,140969,3,647649,64752.94545122163,101926.7055206187,301791,3,63911.28574038683,3,0,0,106,90,17.367073507563802,14.754733876007291,296.92036284042143,120834.78952262289,0,0,0,0,0,0,295.6618787011243,0,0,0,2245,2245,9,0.0,0.0,0,0.0,0,6
819536,21,834,0,339.973309627839,578.1460293042722,0,33.54904595074878,9806.753826909626,22149.64123846981,29033.759060677374,95012,1,818583,40929.17605133235,53557.50319359684,133875,1,50587.76067313514,1,0,0,452,356,25.78566742980168,20.874111729931197,204.4516116123853,198450.2252063214,2,4,0,0,0,0,339.973309627839,0,0,0,16383,16383,16,0.0,0.0,0,0.0,0,6
316449,7,3500,0,122.62056493771745,176.02032434960032,0,710.290673857298,14301.750565924594,24229.827546542987,30706.25205251536,73010,1,315927,46779.75416736131,54229.129166236286,126173,1,55654.11279379527,5,0,0,190,153,25.21245024192013,21.94554982121454,283.8632075996,252653.4659417219,2,4,0,2,0,0,122.62056493771745,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,6
2049336,63,484044,0,19.150522766977048,90.46279211892976,0,329.76150412136343,237609.6480487553,12474.908665742909,25532.54691702089,210153,1,2048409,43537.90234579702,57441.60103529328,248349,3,22031.6657348864,1,0,0,1299,7466,31.01158062649533,182.44814649531676,969.2382249004484,284395.3359561072,2,4,0,1,0,5,19.150522766977048,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,6
6866485,9,4257,0,80.95807602687557,153.5724332343254,0,510.0575109746979,691.1489136710087,392511.12478716846,1349326.9260589066,5534015,1,6865789,812198.2495818454,1976069.6359670584,5593003,1,848740.9723082931,2,0,0,225,196,1.448363488226754,1.332996806441176,263.38053175471924,240571.80327731965,2,4,0,0,0,0,80.95807602687557,7,637,7,16383,16383,2,372195.0672336272,0.0,372195,0.0,4593588,6
776992,8,8202,0,161.54559847083152,198.24694016312327,0,623.840089476291,12417.899937883529,41092.949672527,59752.12192062926,169080,1,776512,98400.09369618584,111491.84731099296,267186,1,71458.64972854505,1,0,0,210,236,11.457817789336206,14.164984064383916,461.39355295277375,307445.1216298514,2,4,0,3,0,1,161.54559847083152,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,6
70867,3,0,0,0.0,0.0,0,0.0,0.0,17716.98208180478,20969.525116249053,40630,7,32581,16290.946953740906,23028.63390546937,32574,7,9.0,9,0,0,60,40,42.80063494033028,28.533756626480585,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,6
10,2,0,712,712.7075988844239,0.0,0,0.0,142541519.7768848,10.0,0.0,10,10,10,10.0,0.0,10,10,0.0,0,0,0,16,0,200000.0,0.0,712.7075988844239,0.0,0,0,0,0,0,0,712.7075988844239,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
10,2,0,695,695.7537595835165,0.0,0,0.0,139150751.91670328,10.0,0.0,10,10,10,10.0,0.0,10,10,0.0,0,0,0,16,0,200000.0,0.0,695.7537595835165,0.0,0,0,0,0,0,0,695.7537595835165,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
7426269,8,5819,0,82.51670557515598,161.8680709001399,0,691.7178034135782,879.0818966418825,445585.59277314274,1649144.491418798,6774276,1,7425309,948295.651384974,2420560.695564159,6855773,1,938830.8647310972,2,0,0,209,193,1.1926642766041795,1.1926642766041795,345.8030713152312,328607.70798482286,2,4,0,0,0,1,82.51670557515598,8,729,8,16383,16383,2,527038.2190115566,0.0,527038,0.0,6774276,6
304480,8,4151,0,139.4531094366175,166.53748714717028,0,607.5386677347275,17750.2623739202,18033.56428636736,24847.588384939205,62057,1,302575,37974.84373256852,43433.00228242662,106187,2,36550.75634080677,1,0,0,211,195,29.50119860630437,29.47916634063685,284.708778460281,209444.87003131976,1,4,0,3,0,0,139.4531094366175,0,0,0,16383,16383,3,0.0,0.0,0,0.0,0,6
52762,3,0,0,0.0,0.0,0,0.0,0.0,13190.621603844254,17046.39335883753,35711,8,35720,17860.100651353823,25245.337378327717,35711,8,8.708381171874636,8,0,0,60,40,56.96337125653722,37.97558083435815,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,6
735760,21,892,0,347.3511696487377,579.0065442370745,0,34.28502427780437,11179.230093188824,19885.41509584128,25294.869262380147,76484,1,734800,36740.00014650983,48116.11235075202,120701,1,45568.64680620154,1,0,0,452,356,28.650525128877227,23.1932822431227,209.92170551018924,199626.34762653388,2,4,0,0,0,0,347.3511696487377,0,0,0,16383,16383,16,0.0,0.0,0,0.0,0,6
611323,9,3515,32,241.36811324047707,303.2614766350454,45,473.0863272819837,9882.267992485533,36617.408411795564,49459.23850544075,150388,2,611161,74954.57591774443,96777.00478856698,256815,3,69260.25797767554,2,0,0,131,115,15.6076600146158,13.980220938318055,319.95431468380804,179036.17837143864,0,1,0,0,0,0,241.36811324047707,0,0,0,7575,7575,6,0.0,0.0,0,0.0,0,6
4,2,0,34,34.36268862654718,0.0,0,0.0,17903283.030203816,4.2944420822700105,0.0,4,4,4,4.2944420822700105,0.0,4,4,0.0,0,0,0,16,0,580370.5278758353,0.0,34.36268862654718,0.0,0,0,0,0,0,0,34.36268862654718,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
43110498,255,2043177,0,10.065377255550016,37.99437932194305,0,386.6412892054354,45425.41312964675,112442.2144108223,1222430.846524361,17908114,1,43109974,601141.4249260132,2798473.857040096,17986481,1,138660.47804441885,1,0,0,5139,30364,5.6921797429041,33.73645709013846,1072.8735311074597,359858.3834891949,2,4,0,0,0,4,10.065377255550016,12,197,50,16383,16383,4,1369034.2575244731,1689250.2962061244,2563514,10139902.378223073,3328686,6
10,2,0,697,697.9828020681573,0.0,0,0.0,139596560.41363147,10.0,0.0,10,10,10,10.0,0.0,10,10,0.0,0,0,0,16,0,200000.0,0.0,697.9828020681573,0.0,0,0,0,0,0,0,697.9828020681573,0,0,0,0,0,1,0.0,0.0,0,0.0,0,6
1384564,29,2057,0,746.3179662870599,679.4111401055846,0,181.9613492055124,18942.249135990667,34600.88395334876,52003.6014972733,167576,1,1359912,58136.149158874265,103209.35399267114,325272,1,84555.85876971926,1,0,0,628,360,21.667465445235788,12.467769336805498,528.1137852382627,443293.17590058,1,4,0,0,0,0,746.3179662870599,0,0,0,16383,16383,25,0.0,0.0,0,0.0,0,6
