Flow Duration,Total Bwd packets,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Fwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd URG Flags,Bwd Header Length,Packet Length Mean,SYN Flag Count,CWR Flag Count,Fwd Bytes/Bulk Avg,Fwd Bulk Rate Avg,Subflow Fwd Bytes,Subflow Bwd Bytes,Bwd Init Win Bytes,Active Min,Label
9,0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24.0,0,0,0,0,0,0,0,0.0,1
100426,2,0.0,0.0,0.0,0.0,70234.1398530108,4.245067560997219,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
905992,7,0.0,81.05963360695804,292.7950156611909,83.65571876034026,186073.49866309052,4.0,0,0,156,68.17639847408793,4,0,0,0,0,0,16383,0.0,1
2823342,195,0.0,41.53553673712416,1460.0,1305.3208003746931,95835.61904958004,1.0,0,0,3918,1099.4494656259048,4,0,0,0,0,0,16383,0.0,1
473732,7,0.0,0.0,1460.0,582.6160851595301,179870.6709709203,2.0,0,0,156,313.71635354743927,4,0,0,0,0,0,16383,0.0,1
53453,2,0.0,0.0,0.0,0.0,26138.954405538778,8.673645417474908,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
3504667,21,0.0,73.54123345199267,542.4051399165159,112.74887186737897,230517.2356328356,1.0,0,0,436,103.07883553409228,4,0,0,0,0,0,16383,0.0,1
1986450,5,0.0,29.277002188455995,0.0,0.0,604776.995179601,6.387899181020313,0,0,116,9.23076923076923,4,0,0,0,120,0,16383,0.0,1
947324,5,0.0,46.95069615511048,0.0,0.0,164210.75424552895,3.377588964523812,0,0,116,15.153272025132289,4,0,0,0,0,0,16383,0.0,1
279428,3,0.0,37.50988435620383,0.0,0.0,52492.84740710996,2.5877565007511,0,0,76,14.527515742974357,4,0,0,0,0,0,16383,0.0,1
235545,3,0.0,127.27706383470849,0.0,0.0,40442.26368144884,7.33886203942817,0,0,76,49.29419485860042,4,0,0,0,0,0,16383,0.0,1
614626,5,0.0,30.983866769659336,0.0,0.0,29724.79591609798,6.99601572956186,0,0,116,9.999999999999998,4,0,0,0,0,0,16383,0.0,1
2418703,33,0.0,444.4351532163236,488.9827762798807,249.50456413815368,71861.05945074007,1.7187396178535304,0,0,681,781.2373036243838,4,0,0,0,0,0,16383,0.0,1
375527,5,0.0,131.71558080942097,0.0,0.0,37423.11565960194,4.929604196233516,0,0,116,42.5110209092437,4,0,0,0,0,0,16383,0.0,1
39883,2,0.0,0.0,0.0,0.0,13449.01014065512,4.059733399653037,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
375936,5,0.0,96.4405288556126,0.0,0.0,38314.036116258816,5.354548795778465,0,0,116,31.126046846435287,4,0,0,0,0,0,16383,0.0,1
1346051,12,0.0,573.2123993590134,0.0,0.0,70530.10637870252,1.0835543375106895,0,0,272,928.21683148531,4,0,0,0,0,0,16383,0.0,1
9,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
222074,3,0.0,210.4875889508872,0.0,0.0,45511.76973614563,4.160237238756545,0,0,76,81.52149265901383,4,0,0,0,0,0,16383,0.0,1
125598,2,0.0,0.0,0.0,0.0,62019.92229515086,7.235988744882027,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
592522,5,0.0,40.21617845144355,0.0,0.0,84524.83163496102,7.0,0,0,116,12.97971578254554,4,0,0,0,0,0,16383,0.0,1
299709,3,0.0,521.5007776726062,0.0,0.0,49593.5947301812,5.228643363913921,0,0,76,201.97638269602209,4,0,0,0,0,0,16383,0.0,1
728857,5,0.0,30.983866769659336,0.0,0.0,58016.51800496545,7.894654515518667,0,0,116,9.999999999999998,4,0,0,0,0,0,16383,0.0,1
839955,5,0.0,54.43305464857345,78.04881796660777,31.21952718664311,179818.88254889625,5.888193476259149,0,0,116,27.08611584901101,4,0,0,0,0,0,16383,0.0,1
73381,2,0.0,0.0,0.0,0.0,23113.09884388916,9.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
697019,3,0.0,213.41158806174096,0.0,0.0,132698.05584430875,6.8620214647652205,0,0,76,79.52065584559679,4,0,0,0,0,0,16383,0.0,1
655689,5,0.0,30.983866769659336,0.0,0.0,39330.94738656871,7.018590743335156,0,0,116,9.999999999999998,4,0,0,0,0,0,16383,0.0,1
160564,3,0.0,112.01999463268054,0.0,0.0,30975.37582417284,1.4618572738009377,0,0,76,43.3851573654616,4,0,0,0,0,0,16383,0.0,1
577231,11,0.0,95.7664257391056,1460.0,764.01745453024,144408.13170028882,1.6089671308726017,0,0,236,462.98513366657136,4,0,0,0,0,0,16383,0.0,1
279029,3,0.0,57.744700400282014,0.0,0.0,52719.269773930304,2.7026101127790025,0,0,76,22.3644262982029,4,0,0,0,0,0,16383,0.0,1
44155868,5,0.0,13.648536140494526,0.0,0.0,15271486.899439417,2.658661769689406,0,0,116,4.126929415751525,4,0,0,0,61,0,16383,49129.65247586182,1
964878,5,0.0,114.07066835190824,0.0,0.0,219731.7964047502,1.9598628027134557,0,0,116,35.96543145975723,4,0,0,0,0,0,16383,0.0,1
2149957,32,0.0,440.9636928316225,626.1454425424953,387.0148463295119,130408.88128255431,1.0,0,0,672,562.0094551821161,4,0,0,0,0,0,16383,0.0,1
5862893,13,0.0,83.35604216483762,105.22751377268838,30.12659540484424,858394.0430882238,1.443121556827904,0,0,284,39.655437121834574,4,0,0,0,359,380,16383,0.0,1
371455,5,0.0,65.63977575074172,194.0320962731604,77.61283850926417,54570.35400752719,2.415775103523322,0,0,116,62.16023864978531,4,0,0,0,0,0,16383,0.0,1
751646,11,0.0,556.9559677033244,0.0,0.0,43062.76032993989,3.1421113331397112,0,0,236,966.7226781078408,4,0,0,0,0,0,16383,0.0,1
90784,2,0.0,0.0,0.0,0.0,33121.546990889474,5.622715011514242,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
552065,3,0.0,23.439022508634316,0.0,0.0,107234.89028888175,3.0,0,0,76,8.733763987207077,4,0,0,0,0,0,16383,0.0,1
1039183,3,0.0,246.2504286375919,0.0,0.0,264986.3338256932,5.191415615272682,0,0,76,95.37238091098314,4,0,0,0,0,0,16383,0.0,1
30248,2,0.0,0.0,0.0,0.0,9482.999166144951,6.6566121845891,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
459533,3,0.0,113.09845004942902,0.0,0.0,99386.43095690744,5.000676512459762,0,0,76,43.802841352331,4,0,0,0,0,0,16383,0.0,1
3173911,77,0.0,7.22969522948921,1441.770700946057,577.808141688846,317085.35942641663,1.588041904965898,0,0,1565,446.7243221329729,4,0,0,0,159,79561,16383,0.0,1
521854,9,0.0,712.6295578594628,45.0,14.222222222222223,40262.3391764634,7.223161797616305,0,0,196,632.8076971053564,4,0,0,0,0,0,16383,0.0,1
49754,2,0.0,0.0,0.0,0.0,23292.91890824227,2.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
80951,2,0.0,0.0,0.0,0.0,44276.427521359015,4.4674959335840185,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
9,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
166437,3,0.0,110.58190964997608,0.0,0.0,31419.62255927507,7.394362110676589,0,0,76,42.82818944661705,4,0,0,0,0,0,16383,0.0,1
38497,2,0.0,0.0,0.0,0.0,14081.658040556138,6.413980471598833,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
901715,22,0.0,674.1526527972251,123.93028163981646,42.82894563624314,36643.38216583045,3.0,0,0,462,674.1693675478973,4,0,0,0,0,0,16383,0.0,1
1369754,7,0.0,64.52141995233727,204.4289508796417,58.40827167989764,251602.18011656933,1.7142098240716592,0,0,156,54.59041950208599,4,0,0,0,0,0,16383,0.0,1
517569,5,0.0,120.22782129837556,0.0,0.0,55033.716834160776,3.0762209410731067,0,0,116,38.80336246995083,4,0,0,0,0,0,16383,0.0,1
9,0,57.58749577232769,0.0,0.0,0.0,0.0,0.0,0,0,0,57.58749577232769,0,0,0,0,0,0,0,0.0,1
948848,5,0.0,136.81613202989163,122.89787533340322,49.159150133361294,150032.06540185993,6.2569843876838185,0,0,116,74.97639729709634,4,0,0,0,0,0,16383,0.0,1
82180,2,0.0,0.0,0.0,0.0,38204.18617577748,0.8346017790497706,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
51222,2,0.0,0.0,0.0,0.0,22903.027741168746,2.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
3169207,6,0.0,114.05135994969696,547.9216640115227,156.54904686043506,434673.82527136966,2.015610127917558,0,0,136,112.52123505835876,4,0,0,0,441,1095,16383,0.0,1
10,0,329.35933029703483,0.0,0.0,0.0,0.0,0.0,0,0,0,329.35933029703483,0,0,0,0,0,0,0,0.0,1
52437,2,0.0,0.0,0.0,0.0,20824.88131164033,1.1087442462743784,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
43342,2,0.0,0.0,0.0,0.0,8285.761236542992,2.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
4749900,20,0.0,16.533570214921667,103.9309540936854,36.0494295179925,298941.887002878,1.0,0,0,433,22.062229769987358,4,0,0,0,275,751,16383,0.0,1
606166,5,0.0,64.26844121624686,0.0,0.0,89571.84642055622,7.525744979023046,0,0,116,20.74255020976954,4,0,0,0,0,0,16383,0.0,1
192758,5,0.0,37.68629333433364,142.38579460907815,56.95431784363126,41763.89822013081,4.8786434101221,0,0,116,41.791201567191706,4,0,0,0,0,0,16383,0.0,1
463091,3,0.0,104.7349024442204,0.0,0.0,99484.74293273388,4.229441260312478,0,0,76,40.563653293312406,4,0,0,0,0,0,16383,0.0,1
1669466,186,0.0,174.2611018195269,1039.0299628242478,848.2553253746913,47228.81930412624,1.0,0,0,3750,1008.7727402354632,4,0,0,0,0,0,16383,0.0,1
2308552,28,0.0,614.3447409317812,114.97382093181828,31.57393917152714,65599.3337329555,2.0,0,0,576,832.8877097956074,4,0,0,0,0,0,16383,0.0,1
1849316,15,0.0,91.01858514246813,815.8352383592334,193.50353506968483,133256.38071791234,2.029936329975348,0,0,316,141.32042526917954,4,0,0,0,0,0,16383,0.0,1
335903,3,0.0,70.56113809456389,0.0,0.0,78113.19068104993,2.659338025870528,0,0,76,27.328211272968765,4,0,0,0,0,0,16383,0.0,1
10,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
11,0,504.0,0.0,0.0,0.0,0.0,0.0,0,0,0,504.0,0,0,0,0,0,0,0,0.0,1
11,0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24.0,0,0,0,0,0,0,0,0.0,1
65796,2,0.0,0.0,0.0,0.0,28200.586341432136,8.52997850336365,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
1391566,17,0.0,23.157236842846267,752.2468910898509,141.8410641024517,147565.04722958533,1.0,0,0,357,86.56578630451945,4,0,0,0,0,0,16383,0.0,1
1851621,16,0.0,10.90620958285445,1342.052226063125,209.90038585705096,178368.01886544912,4.334513583347462,0,0,342,110.46082873589268,4,0,0,0,0,0,16383,0.0,1
6195953,9,0.0,82.70965767030158,687.5446281202052,198.6542532820209,1403982.04868046,5.95779101295685,0,0,206,115.70504251436356,4,0,0,0,212,822,16383,0.0,1
75826,2,0.0,0.0,0.0,0.0,29901.4337710293,4.743529434853725,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
728344,5,0.0,30.983866769659336,0.0,0.0,57847.69276242342,7.816557803596566,0,0,116,9.999999999999998,4,0,0,0,0,0,16383,0.0,1
887812,5,0.0,205.5755066126103,37.68478040068871,15.07391216027549,148443.4031213197,3.01518186306968,0,0,116,81.19536540553979,4,0,0,0,0,0,16383,0.0,1
52994,2,0.0,0.0,0.0,0.0,26397.265393671776,4.587200616138263,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
17338,2,0.0,0.0,0.0,0.0,3273.5459489422456,5.93261951228034,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
1035172,5,0.0,30.983866769659336,0.0,0.0,126517.04634648646,1.9243002726902123,0,0,116,9.999999999999998,4,0,0,0,0,0,16383,0.0,1
32634,2,0.0,0.0,0.0,0.0,21298.282522112542,2.551304359667725,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
99482,2,0.0,0.0,0.0,0.0,27890.92619902311,8.803537659462604,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
102128,2,0.0,0.0,0.0,0.0,71391.4779504097,5.098225971453771,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
9,0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,0,0,0,0,0,0,0,0.0,1
41835,2,0.0,0.0,0.0,0.0,10827.33032797728,7.799079163924185,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
220338,7,0.0,99.5566095794962,1460.0,552.9228295258137,41973.04053221292,6.632051359398516,0,0,156,285.23469849303206,4,0,0,0,0,0,16383,0.0,1
1271714,7,0.0,46.943791553789225,183.6281582764796,59.89641347945695,143158.61341705392,2.0,0,0,156,43.98800426298084,4,0,0,0,0,0,16383,0.0,1
2238010,16,0.0,52.06372967375097,222.1038902103288,67.37508760676761,153580.2455878138,3.458239035732437,0,0,352,62.40083868613304,4,0,0,0,0,0,16383,0.0,1
720448,5,0.0,71.51991350229387,189.67061794693407,75.86824717877361,120908.3966444026,1.1277367517969643,0,0,116,65.29483833941406,4,0,0,0,0,0,16383,0.0,1
253465,15,0.0,87.66269495890073,1460.0,1124.937723325281,41737.50258937536,3.8668705441715545,0,0,316,690.8666584604694,4,0,0,0,0,0,16383,0.0,1
26769,2,0.0,0.0,0.0,0.0,6181.3782489352925,21.9113141713982,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
8,0,354.3730663414386,0.0,0.0,0.0,0.0,0.0,0,0,0,354.3730663414386,0,0,0,0,0,0,0,0.0,1
345284,5,0.0,64.86634610599596,193.6095253606055,77.4438101442422,54285.39709632296,3.0,0,0,116,61.5156464800865,4,0,0,0,0,0,16383,0.0,1
9,0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24.0,0,0,0,0,0,0,0,0.0,1
1912661,22,0.0,687.9532271445049,122.33472232755636,42.83118938843091,78646.00237550343,2.0,0,0,458,667.0353327310094,4,0,0,0,0,0,16383,0.0,1
296059,3,0.0,559.7359072647716,0.0,0.0,45212.40932293615,2.014088230485248,0,0,76,216.78478471107596,4,0,0,0,0,0,16383,0.0,1
151410,3,0.0,111.71144946576725,225.7616461073397,90.30465844293587,32901.86829214249,4.763762860213591,0,0,93,75.3799142051917,4,0,0,0,0,0,16383,0.0,1
890268,5,0.0,114.72280322091204,410.7377305680361,164.29509222721444,170797.20223564218,6.751864931548326,0,0,116,89.45394583163144,4,0,0,0,0,0,16383,0.0,1
370459,3,0.0,101.77079209057806,0.0,0.0,73024.85535078231,6.899443370476234,0,0,76,39.41565828971462,4,0,0,0,0,0,16383,0.0,1
10,0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24.0,0,0,0,0,0,0,0,0.0,1
464005,5,0.0,80.36516254569483,184.45066547519104,73.7802661900764,69674.87597641234,3.0,0,0,116,67.71676067073355,4,0,0,0,0,0,16383,0.0,1
502729,3,0.0,106.04650561264364,0.0,0.0,114520.64365104034,3.862572644552078,0,0,76,41.07163501612601,4,0,0,0,0,0,16383,0.0,1
482424,3,0.0,84.17309496056401,0.0,0.0,94312.74229944806,7.934683806305495,0,0,76,31.36427490470332,4,0,0,0,0,0,16383,0.0,1
120747,2,0.0,0.0,0.0,0.0,55696.01308218973,9.07152296052155,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
162395,3,0.0,100.2278980107204,0.0,0.0,34799.46010820221,8.0,0,0,76,38.81809798208956,4,0,0,0,0,0,16383,0.0,1
285074,3,0.0,54.72186582224164,0.0,0.0,50574.57979643292,3.71635257639196,0,0,76,21.193687500293876,4,0,0,0,0,0,16383,0.0,1
36012,2,0.0,0.0,0.0,0.0,11848.163082534553,7.582468689541692,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
59515,2,0.0,0.0,0.0,0.0,26878.16418536145,8.941454226862,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
877097,11,0.0,690.405584128468,352.9993704064585,71.09297118005266,70587.09517111888,3.346997801258392,0,0,253,676.0445849770557,4,0,0,0,0,0,16383,0.0,1
18341,2,0.0,0.0,0.0,0.0,3502.9549216789264,7.661684288399856,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
231503,5,0.0,91.8596050712528,489.20313882255954,195.68125552902384,44030.232356364126,5.064042527281012,0,0,116,104.22450906641284,4,0,0,0,0,0,16383,0.0,1
627747,3,0.0,17.119734646938124,0.0,0.0,124921.2574706738,9.005313475668347,0,0,76,6.379093747398824,4,0,0,0,0,0,16383,0.0,1
5,0,881.375406937002,0.0,0.0,0.0,0.0,0.0,0,0,0,881.375406937002,0,0,0,0,0,0,0,0.0,1
39378,2,0.0,0.0,0.0,0.0,14349.834422292675,4.681571280128988,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
1010904,16,0.0,655.0760363087064,59.229269603304765,22.802691513942868,66500.37390869505,3.257904185032187,0,0,341,717.658822338338,4,0,0,0,0,0,16383,0.0,1
1513777,8,0.0,80.55311661803034,1366.685490610114,397.88940773075024,410965.69884449086,4.2658533031050885,0,0,193,230.0246870938236,4,0,0,0,0,0,16383,0.0,1
26424,2,0.0,0.0,0.0,0.0,5874.260411701331,12.370153860750552,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
1402524,17,0.0,309.2269240788014,219.82274383035312,80.22767618795864,81270.84761669017,1.416286412268636,0,0,372,125.46992318433604,4,0,0,0,0,0,16383,0.0,1
1027159,19,0.0,14.168805127167571,100.87216009136816,39.12544840662608,80110.19981062887,4.2180400228420405,0,0,396,26.55436107120344,4,0,0,0,0,0,16383,0.0,1
224189,5,0.0,85.77171047540796,526.0349398479168,210.41397593916676,43450.96088245364,4.2412650380207975,0,0,116,107.97148287979168,4,0,0,0,0,0,16383,0.0,1
407177,3,0.0,253.7354169697276,0.0,0.0,88122.44608117799,8.37898549629514,0,0,76,98.271304426675,4,0,0,0,0,0,16383,0.0,1
523594,3,0.0,80.55805360111427,0.0,0.0,99352.8430116995,1.518008066404625,0,0,76,31.2,4,0,0,0,0,0,16383,0.0,1
8,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
996138,5,0.0,58.64752233949102,0.0,0.0,210975.2939087735,1.3288425266203112,0,0,116,18.49102381410093,4,0,0,0,0,0,16383,0.0,1
794063,8,0.0,62.15913389028151,97.75414387777607,28.776751354197444,166115.96696777034,4.277157289688176,0,0,180,36.52877729409381,4,0,0,0,0,0,16383,0.0,1
234822,8,0.0,106.56896788725142,1460.0,829.7224530995398,49243.1506255043,1.7422531871990872,0,0,185,452.8292703280496,4,0,0,0,0,0,16383,0.0,1
213414,5,0.0,71.46375566876651,233.75584873656103,93.5023394946244,34678.69716524027,3.6602379878985296,0,0,116,68.74296916324458,4,0,0,0,0,0,16383,0.0,1
812239,5,0.0,70.13168290307688,220.73070958275,88.29228383310002,121000.66323140792,3.584925599700868,0,0,116,62.687352908167554,4,0,0,0,0,0,16383,0.0,1
544451,7,0.0,109.69526738489796,586.4532052589759,167.55805864542165,152028.150086828,2.767133379464701,0,0,156,108.1682141452454,4,0,0,0,0,0,16383,0.0,1
615958,5,0.0,29.277002188455995,0.0,0.0,199427.69795805687,2.7501554108355046,0,0,116,9.23076923076923,4,0,0,0,0,0,16383,0.0,1
437876,3,0.0,201.5160076832654,0.0,0.0,89460.02354694136,1.550629067798063,0,0,76,78.0468141751493,4,0,0,0,0,0,16383,0.0,1
60400,2,0.0,0.0,0.0,0.0,24869.70441908295,7.069722569311366,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
5,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
53489,2,0.0,0.0,0.0,0.0,19128.49091200564,5.075203577832758,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
399828,5,0.0,283.7043104049672,0.0,0.0,102105.65118796247,6.445639619700049,0,0,116,89.44935694800671,4,0,0,0,0,0,16383,0.0,1
26997,2,0.0,0.0,0.0,0.0,6495.054096022797,20.312555353774638,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
3,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
286037,6,0.0,88.49073906849024,886.1222484644823,257.1786144083796,54133.21452384212,6.217616419981997,0,0,149,148.13844690841407,4,0,0,0,0,0,16383,0.0,1
801794,19,0.0,722.787135225521,124.5782363396517,50.74782264416164,41320.76617279873,2.473921220116103,0,0,396,529.0580596579912,4,0,0,0,0,0,16383,0.0,1
502888,11,0.0,91.8874144887239,1460.0,578.9887942216629,133703.0456748352,1.283602888041901,0,0,236,355.02647691311586,4,0,0,0,0,0,16383,0.0,1
10,0,193.06277271652328,0.0,0.0,0.0,0.0,0.0,0,0,0,193.06277271652328,0,0,0,0,0,0,0,0.0,1
82073,2,0.0,0.0,0.0,0.0,38151.00507084743,1.6180334441962794,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
296027,5,0.0,527.9687597469673,43.17039150653507,17.268156602614027,57854.43875483813,2.313826808224416,0,0,116,175.51141543914997,4,0,0,0,0,0,16383,0.0,1
1085919,7,0.0,85.90079392361093,331.8733800533688,94.82096572953397,225695.93687093563,1.7584993720071664,0,0,156,70.18284389996471,4,0,0,0,0,0,16383,0.0,1
116350,2,0.0,0.0,0.0,0.0,53819.41307162081,1.4298252740727917,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
69778,2,0.0,0.0,0.0,0.0,20181.23008125149,1.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
614579,5,0.0,29.277002188455995,0.0,0.0,199520.90358696616,7.354869597184739,0,0,116,9.23076923076923,4,0,0,0,0,0,16383,0.0,1
51051,2,0.0,0.0,0.0,0.0,21190.797904478823,3.028238586954873,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
179610,9,0.0,181.521095903844,1460.0,881.5422249174502,32750.521762335564,2.0,0,0,196,510.4644186671141,4,0,0,0,0,0,16383,0.0,1
79383,2,0.0,0.0,0.0,0.0,43830.5817099607,5.461830016285244,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
43027,2,0.0,0.0,0.0,0.0,18151.029876344342,2.607687709724149,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
89960,2,0.0,0.0,0.0,0.0,20467.856877199927,7.0,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
2,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
778415,18,0.0,215.34534130506933,1004.4254084413506,327.8330173666413,57683.124953553786,1.6595107686407702,0,0,382,249.46828533963523,4,0,0,0,0,0,16383,0.0,1
36470,2,0.0,0.0,0.0,0.0,12259.003957598788,6.592482901082737,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
69513,2,0.0,0.0,0.0,0.0,48526.15942498946,6.728053960581551,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
2365918,29,0.0,599.3005233309744,111.46112862031154,30.193203483969533,62069.36741243673,2.0,0,0,611,864.5585082467104,4,0,0,0,0,0,16383,0.0,1
690575,3,0.0,378.5999185505144,0.0,0.0,135801.96433266974,4.11249587754975,0,0,76,141.07253546848858,4,0,0,0,0,0,16383,0.0,1
77236,2,0.0,0.0,0.0,0.0,25732.25459887281,8.756273917801167,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
2291354,60,0.0,6.760152065315884,1460.0,967.202712418132,131571.54616250514,1.0,0,0,1232,693.3859770138099,4,0,0,0,0,0,16383,0.0,1
3439602,0,50.0,0.0,0.0,0.0,96055.119358567,0.0,0,0,0,50.0,0,0,0,0,0,0,0,0.0,1
22705,2,0.0,0.0,0.0,0.0,8037.809683133144,7.191464413123182,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
618564,5,0.0,29.277002188455995,0.0,0.0,201722.1626448908,6.045367074641782,0,0,116,9.23076923076923,4,0,0,0,0,0,16383,0.0,1
142444,2,0.0,0.0,0.0,0.0,61523.718765761645,2.832154246637633,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
76556,2,0.0,0.0,0.0,0.0,21943.34268143481,2.4374312259958546,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
1606990,15,0.0,194.22551883461185,881.4868118027088,147.85084865475406,115220.47120849368,1.0,0,0,332,123.25920402628915,4,0,0,0,0,0,16383,0.0,1
46830,2,0.0,0.0,0.0,0.0,17699.429970338602,4.323175134626787,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
8,0,649.1121305660412,0.0,0.0,0.0,0.0,0.0,0,0,0,649.1121305660412,0,0,0,0,0,0,0,0.0,1
9686924,91,0.0,8.542353218822463,332.1234156998937,248.26338425010908,486546.7768151446,1.0,0,0,1836,205.0510178925712,4,0,0,0,154,78081,16383,0.0,1
41205,2,0.0,0.0,0.0,0.0,12545.456490252374,10.556050486289308,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
1602641,21,0.0,613.7518339897242,79.88938974773208,25.86894525164658,65388.82356606695,1.0,0,0,447,811.3466333239576,4,0,0,0,0,0,16383,0.0,1
160744,3,0.0,98.37837098589344,0.0,0.0,34763.3451875805,8.0,0,0,76,38.10177924553802,4,0,0,0,0,0,16383,0.0,1
619131,5,0.0,29.277002188455995,0.0,0.0,201988.1269581238,6.558075265077407,0,0,116,9.23076923076923,4,0,0,0,0,0,16383,0.0,1
24757,2,0.0,0.0,0.0,0.0,12267.382558021876,6.602102343025229,0,0,40,0.0,0,0,0,0,0,0,16383,0.0,1
8,0,678.1232798341782,0.0,0.0,0.0,0.0,0.0,0,0,0,678.1232798341782,0,0,0,0,0,0,0,0.0,1
480443,5,0.0,50.08034506065618,218.23552924054897,87.2942116962196,102255.9928619975,1.0,0,0,116,49.364568504047895,4,0,0,0,0,0,16383,0.0,1
1044844,59,0.0,103.65850621823624,1417.6372338009885,1141.774578088715,76909.68853334757,1.0,0,0,1207,908.8293003007605,4,0,0,0,0,0,16383,0.0,1
250665,3,0.0,67.26157396263159,0.0,0.0,52441.469815197255,11.62550615942436,0,0,76,26.050295579697057,4,0,0,0,0,0,16383,0.0,1
794876,7,0.0,487.9279548352992,212.14128957210215,60.61179702060063,199547.36131518625,7.033676403874464,0,0,156,179.61210962736945,4,0,0,0,0,0,16383,0.0,1
2033290,19,0.0,683.9311616395607,116.81221341098129,40.63134562231404,92449.84022127977,1.8791857726012475,0,0,400,652.2253939543284,4,0,0,0,0,0,16383,0.0,1
612865,7,0.0,83.83718779097153,401.8037525719476,114.8010721634136,166652.83646157017,1.7301900496555915,0,0,156,76.4825146269422,4,0,0,0,0,0,16383,0.0,1
3,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
8,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
9,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.0,0,0,0,0,0,0,0,0.0,1
119014033,0,29.0,0.0,0.0,0.0,2090562.0064990087,0.0,0,0,0,29.0,0,0,0,0,59,0,0,0.9690820372622816,1
