Flow Duration,Total Length of Fwd Packet,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Std,Flow Bytes/s,Flow IAT Min,Fwd IAT Total,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Packet Length Min,Packet Length Max,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,65160,7240,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,23168,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
226212,360.0,180.0,51.42857142857143,531.0,0.0,290.84067803524323,6286.138666383747,3.0,225251.0,43702.847103668966,100824.0,6.0,208074.0,74472.34612704683,157961.0,3.0,0,0,0.0,531.0,39431.423076923085,2,4,0,10,0,0,118.5,51.42857142857143,212.4,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,15928,30408,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10136,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,39096,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3694,404.0,156.0,40.400000000000006,777.0,0.0,338.01162866255225,550622.6312939903,3.0,2552.0,355.4184544699076,753.0,3.0,3080.0,453.60524058449136,1045.0,3.0,0,0,0.0,777.0,55464.85263157894,1,4,0,17,0,0,107.05263157894736,40.4,181.11111111111111,0,0,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,65160,65160,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,65160,7240,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10136,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2112875,938.0,277.0,9.978723404255318,1448.0,0.0,566.2611685447291,94126.7230669112,1.0,2112106.0,182581.6619042455,1761531.0,1.0,2112390.0,133703.0691734407,1761739.0,1.0,0,0,0.0,1448.0,495749.87933360896,1,4,0,267,0,0,739.3234200743494,9.97872340425532,1131.0857142857142,0,0,94,938,175,197940,5792,20272,20,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
716497,7330.0,1460.0,349.04761904761904,117.0,0.0,34.45425355794687,11494.81435372374,1.0,715535.0,46864.930580367145,117673.0,2.0,710633.0,48173.16166216586,117593.0,1.0,0,0,0.0,1460.0,199896.782726046,2,4,0,36,0,0,216.73684210526315,349.04761904761904,53.294117647058826,0,0,0,0,0,0,16383,16383,16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7240,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,65160,7240,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3620,404.0,156.0,40.400000000000006,777.0,0.0,338.01162866255225,561878.4530386741,2.0,2544.0,358.4909343344682,768.0,2.0,3016.0,445.7363089797119,1057.0,5.0,0,0,0.0,777.0,55464.85263157894,1,4,0,17,0,0,107.05263157894736,40.4,181.11111111111111,0,0,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,23168,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1274658,6088.0,616.0,49.49593495934959,848.0,0.0,139.0831113793754,10068.583102290966,0.0,1274300.0,18966.66191439717,90357.0,0.0,1274079.0,18898.466569497188,91118.0,0.0,0,0,0.0,848.0,13698.700835600468,2,4,0,246,0,0,51.75,49.49593495934959,53.968,0,0,0,0,0,0,5792,55024,68,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,15928,30408,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39143.0,27666.967027486044,39135.0,8.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,27512,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
877760,936.0,468.0,62.400000000000006,1460.0,0.0,502.9599117593987,100405.5778344878,1.0,876666.0,68949.20081647625,164911.0,3.0,800235.0,42819.94155927529,288280.0,1.0,0,0,0.0,1460.0,418065.5696337876,2,4,0,84,0,0,1024.7906976744189,62.4,1228.112676056338,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,50680,47784,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,65160,7240,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,44888,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
976,90.0,45.0,45.0,61.0,61.0,0.0,217213.11475409835,5.0,5.0,0.0,5.0,5.0,8.0,0.0,8.0,8.0,0,0,45.0,61.0,76.8,0,0,0,0,0,0,64.25,45.0,61.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.7071067811865476,4.0,3.0,0,0,0.0,0.0,0.0,2,0,0,4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5792,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,112.0,56.0,56.0,0.0,0.0,0.0,12444444.444444444,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0,56.0,56.0,0.0,0,0,0,0,0,0,84.0,56.0,0.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69426,470.0,66.0,7.34375,1300.0,0.0,612.8911219151443,707746.3774378474,1.0,68413.0,2664.412707191727,13000.0,1.0,68921.0,2708.105182167712,12989.0,1.0,0,0,0.0,1300.0,337803.9989841271,1,4,0,123,0,0,393.088,7.34375,797.8032786885246,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135574,470.0,66.0,8.103448275862071,1300.0,0.0,616.0496803423506,335388.7913611754,1.0,129459.0,2982.752993322265,11546.0,1.0,135019.0,3052.4687465358825,12550.0,1.0,0,0,0.0,1300.0,331928.3969288714,1,4,0,115,0,0,388.6324786324786,8.10344827586207,762.7118644067797,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4214,0.0,0.0,0.0,1448.0,0.0,690.1336424522749,1943996.203132416,2.0,3706.0,1342.2604814267609,3100.0,4.0,3748.0,617.5136782753422,1607.0,2.0,0,0,0.0,1448.0,471500.8000000001,1,4,0,13,0,0,546.1333333333333,0.0,910.2222222222222,0,0,0,0,0,0,5792,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18490,470.0,66.0,9.4,1300.0,0.0,627.0326144690108,1815575.9870200108,0.0,16372.0,478.8174509774516,1546.0,1.0,17846.0,549.4768138689674,2038.0,0.0,0,0,0.0,1300.0,298173.4513686663,1,4,0,99,0,0,332.3762376237624,9.4,649.0196078431372,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10136,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,24616,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1115,74.0,37.0,37.0,53.0,53.0,0.0,161434.97757847531,4.0,4.0,0.0,4.0,4.0,9.0,0.0,9.0,9.0,0,0,37.0,53.0,76.8,0,0,0,0,0,0,54.25,37.0,53.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1532303,120.0,60.0,20.0,0.0,0.0,0.0,78.31349282746298,1.0,704431.0,198376.3826736943,417616.0,1.0,1340892.0,400570.7711428781,796716.0,7.0,0,0,0.0,60.0,545.4545454545455,1,4,0,9,0,0,10.909090909090908,20.0,0.0,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1043,90.0,45.0,45.0,61.0,61.0,0.0,203259.8274209012,7.0,9.0,0.0,9.0,9.0,7.0,0.0,7.0,7.0,0,0,45.0,61.0,76.8,0,0,0,0,0,0,64.25,45.0,61.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15416,454.0,66.0,10.318181818181818,1300.0,0.0,632.3217878852059,1855474.8313440585,0.0,14363.0,504.4021679823925,2068.0,1.0,14798.0,502.8389992797072,2050.0,0.0,0,0,0.0,1300.0,293627.2489388264,1,4,0,87,0,0,321.39325842696627,10.318181818181818,625.5555555555555,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32134.0,22716.512452399027,32130.0,4.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,24616,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
698192,120.0,60.0,20.0,0.0,0.0,0.0,171.87249352613608,3.0,191454.0,52857.35083883792,105306.0,8.0,647498.0,220667.46968912293,467403.0,3.0,0,0,0.0,60.0,545.4545454545455,1,4,0,9,0,0,10.909090909090908,20.0,0.0,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
570623,2072.0,1036.0,345.3333333333333,0.0,0.0,0.0,3631.118969967912,4.0,317075.0,93747.4340128838,208526.0,4.0,458388.0,324119.3637196025,458381.0,7.0,0,0,0.0,1036.0,190808.1777777777,1,4,0,7,0,0,230.22222222222223,345.3333333333333,0.0,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024770,348.0,174.0,31.63636363636364,1460.0,0.0,567.5039363766831,18833.74407957447,1.0,2024640.0,379661.6779850772,1242665.0,1.0,1940640.0,185351.48075010907,767166.0,2.0,0,0,0.0,1460.0,484477.522222222,2,4,0,42,0,0,866.6818181818181,31.63636363636364,1145.030303030303,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25416,454.0,66.0,9.869565217391305,1300.0,0.0,633.8501735845715,1199795.404469625,1.0,24361.0,975.8616042795568,4983.0,1.0,24904.0,994.1365316083404,5008.0,1.0,0,0,0.0,1300.0,299040.3724548157,1,4,0,91,0,0,327.89247311827955,9.869565217391305,639.1489361702128,0,0,0,0,0,0,5792,14480,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35799,1452.0,175.0,12.100000000000003,1448.0,0.0,206.3655865154868,290455.0406435934,1.0,34720.0,529.1344340073165,2744.0,1.0,35227.0,441.6427927500043,1709.0,1.0,0,0,0.0,1448.0,22667.036160021587,1,4,0,241,0,0,42.79012345679013,12.1,72.73170731707317,0,0,0,0,0,0,5792,47784,58,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,13032,13032,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1042,90.0,45.0,45.0,61.0,61.0,0.0,203454.8944337812,8.0,11.0,0.0,11.0,11.0,8.0,0.0,8.0,8.0,0,0,45.0,61.0,76.8,0,0,0,0,0,0,64.25,45.0,61.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3439602,2800.0,50.0,50.0,0.0,0.0,0.0,814.0476717945855,1.0,3439602.0,96055.119358567,607130.0,1.0,0.0,0.0,0.0,0.0,0,0,50.0,50.0,0.0,0,0,0,0,0,0,50.892857142857146,50.0,0.0,0,0,0,0,0,0,0,0,55,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
498253,90.0,45.0,15.0,0.0,0.0,0.0,180.63112515127847,5.0,435784.0,130564.58981745396,292801.0,5.0,429246.0,303515.68632938893,429241.0,5.0,0,0,0.0,45.0,360.0,1,4,0,7,0,0,10.0,15.0,0.0,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,34752,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17553.0,12399.11740810611,17544.0,9.0,9.0,0.0,9.0,9.0,0,0,0.0,0.0,0.0,1,0,0,5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20792,34606.0,1448.0,692.12,287.0,0.0,66.90614644733645,1721527.5105809926,1.0,19795.0,601.9603215673742,2007.0,1.0,20245.0,1113.535993459645,5256.0,3.0,0,0,0.0,1448.0,401836.8793103448,1,4,0,85,0,0,411.42528735632186,692.12,32.108108108108105,0,0,0,0,0,0,5792,30408,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
977,74.0,37.0,37.0,53.0,53.0,0.0,184237.46161719548,3.0,9.0,0.0,9.0,9.0,3.0,0.0,3.0,3.0,0,0,37.0,53.0,76.8,0,0,0,0,0,0,54.25,37.0,53.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
602961,0.0,0.0,0.0,253.0,0.0,138.57380704880703,839.1919212022005,3.0,602775.0,257302.2354008025,533530.0,3.0,576106.0,229167.5311302484,481161.0,6.0,0,0,0.0,253.0,10474.2,2,4,0,8,0,0,50.6,0.0,101.2,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
233276,456.0,114.0,114.0,52.0,52.0,0.0,2846.4136902210257,4.0,217997.0,125848.50227687789,217983.0,7.0,186916.0,107904.74461455962,186903.0,4.0,0,0,52.0,114.0,1067.7777777777778,0,0,0,0,0,0,97.25,114.0,52.0,0,0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1268,90.0,45.0,45.0,61.0,61.0,0.0,167192.429022082,7.0,8.0,0.0,8.0,8.0,7.0,0.0,7.0,7.0,0,0,45.0,61.0,76.8,0,0,0,0,0,0,64.25,45.0,61.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,23168,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
114442023,2288.0,104.0,104.0,0.0,0.0,0.0,19.992656019371484,3.0,114442023.0,6856157.705193473,19993732.0,3.0,0.0,0.0,0.0,0.0,0,0,104.0,104.0,0.0,0,0,0,0,0,0,108.72727272727272,104.0,0.0,0,0,2,228,0,0,0,0,21,8,3442936.303139472,9738100.0,3.0,13087984.625,4567175.587882232,19993732.0,6972197.0,0
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,14480,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10136,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,13032,13032,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7240,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,11584,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10136,5792,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47689.0,33715.558433755774,47685.0,4.0,7.0,0.0,7.0,7.0,0,0,0.0,0.0,0.0,1,0,0,5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,33304,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,14480,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1893,408.0,116.0,102.0,72.0,24.0,27.712812921102035,316957.2107765452,4.0,1330.0,760.081793844145,1321.0,4.0,822.0,463.3238608144416,809.0,6.0,0,0,24.0,116.0,1133.7777777777778,0,0,0,0,0,0,86.0,102.0,48.0,0,0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
267914,8192.0,1448.0,744.7272727272729,0.0,0.0,0.0,30576.976193853254,3.0,267448.0,61384.32174568501,187067.0,3.0,267449.0,89038.55298829828,188049.0,3.0,0,0,0.0,1448.0,457452.2352941177,2,4,0,14,0,0,512.0,744.7272727272727,0.0,0,0,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,33304,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,112.0,56.0,56.0,0.0,0.0,0.0,37333333.333333336,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,56.0,56.0,0.0,0,0,0,0,0,0,84.0,56.0,0.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
541213,8192.0,1448.0,744.7272727272729,0.0,0.0,0.0,15136.369599399864,2.0,540852.0,120275.11114089878,353872.0,4.0,540769.0,170865.8148887112,355470.0,2.0,0,0,0.0,1448.0,457452.2352941177,2,4,0,14,0,0,512.0,744.7272727272727,0.0,0,0,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,24616,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,50680,47784,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
115747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,65430.0,46253.26877097445,65421.0,9.0,4.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,1,0,0,5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10136,10136,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1049,90.0,45.0,45.0,61.0,61.0,0.0,202097.2354623451,8.0,12.0,0.0,12.0,12.0,8.0,0.0,8.0,8.0,0,0,45.0,61.0,76.8,0,0,0,0,0,0,64.25,45.0,61.0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,11584,8688,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,21720,14480,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
